"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.332685054E1,-1.993853760E-1,4.954696655E-2,9.763746185E0,9.765907485E0
1.333682654E1,-1.948947144E-1,4.400848389E-2,9.748477936E0,9.750525256E0
1.334680254E1,-1.939965820E-1,4.475692749E-2,9.757159882E0,9.759190889E0
1.335677754E1,-1.933978271E-1,5.119354248E-2,9.756710815E0,9.758761675E0
1.336675354E1,-1.839674377E-1,4.745132446E-2,9.747579803E0,9.749431146E0
1.337672954E1,-1.839674377E-1,4.281097412E-2,9.767039337E0,9.768865554E0
1.338670554E1,-1.826202393E-1,4.805007935E-2,9.767787781E0,9.769612945E0
1.339668154E1,-1.728904724E-1,4.041595459E-2,9.771080933E0,9.772693956E0
1.340665754E1,-1.850152588E-1,5.149291992E-2,9.769434357E0,9.771321805E0
1.341663354E1,-1.978884888E-1,4.655319214E-2,9.773176575E0,9.775290656E0
1.342660954E1,-1.957928467E-1,4.296066284E-2,9.772278442E0,9.774334065E0
1.343658554E1,-1.990859985E-1,4.610412598E-2,9.773775330E0,9.775911467E0
1.344656154E1,-2.086660767E-1,5.179229736E-2,9.777816925E0,9.780180356E0
1.345653754E1,-2.213896179E-1,5.149291992E-2,9.773026886E0,9.775669767E0
1.346651254E1,-2.180964661E-1,4.370910645E-2,9.760752411E0,9.763286546E0
1.347648654E1,-2.192939758E-1,4.625381470E-2,9.762548676E0,9.765120885E0
1.348646154E1,-2.168989563E-1,4.370910645E-2,9.761201477E0,9.763708820E0
1.349643654E1,-2.110610962E-1,4.909790039E-2,9.766141205E0,9.768545000E0
1.350641054E1,-2.040257263E-1,5.014572144E-2,9.761500854E0,9.763761571E0
1.351638454E1,-1.947450256E-1,4.775070190E-2,9.756860504E0,9.758920670E0
1.352635954E1,-1.805245972E-1,3.293151855E-2,9.756561127E0,9.758286665E0
1.353633454E1,-1.689985657E-1,5.448669434E-2,9.765392761E0,9.767006967E0
1.354630954E1,-1.666035461E-1,5.313949585E-2,9.758656769E0,9.760223485E0
1.355628454E1,-1.757345581E-1,4.775070190E-2,9.755812683E0,9.757512176E0
1.356626054E1,-1.820214844E-1,4.580474854E-2,9.766141205E0,9.767944714E0
1.357623754E1,-1.877096558E-1,5.059478760E-2,9.768087158E0,9.770021570E0
1.358621354E1,-1.947450256E-1,4.400848389E-2,9.767488403E0,9.769528754E0
1.359619054E1,-1.935475159E-1,3.487747192E-2,9.763147430E0,9.765127998E0
1.360616654E1,-1.993853760E-1,4.715194702E-2,9.754615173E0,9.756766627E0
1.361614254E1,-2.131567383E-1,3.487747192E-2,9.758956146E0,9.761346080E0
1.362611854E1,-2.239343262E-1,4.520599365E-2,9.774972839E0,9.777642056E0
1.363609454E1,-2.279759216E-1,4.954696655E-2,9.775870972E0,9.778654364E0
1.364606954E1,-2.194436646E-1,4.655319214E-2,9.777667236E0,9.780240248E0
1.365604554E1,-1.987866211E-1,5.284011841E-2,9.770931244E0,9.773096007E0
1.366601954E1,-2.047741699E-1,5.463638306E-2,9.750124512E0,9.752427677E0
1.367599454E1,-1.974394226E-1,5.538482666E-2,9.755064240E0,9.757219282E0
1.368597054E1,-2.023791504E-1,5.643264771E-2,9.759854279E0,9.762115422E0
1.369594654E1,-1.910028076E-1,4.281097412E-2,9.755363617E0,9.757327203E0
1.370592254E1,-2.004331970E-1,4.296066284E-2,9.770482178E0,9.772632249E0
1.371589754E1,-1.924996948E-1,4.640350342E-2,9.769584045E0,9.771590548E0
1.372587254E1,-1.842668152E-1,4.161346436E-2,9.776619415E0,9.778444310E0
1.373584854E1,-1.669029236E-1,4.715194702E-2,9.760303345E0,9.761844153E0
1.374582454E1,-1.676513672E-1,4.296066284E-2,9.763596497E0,9.765130268E0
1.375580054E1,-1.826202393E-1,3.592529297E-2,9.763746185E0,9.765519973E0
1.376577554E1,-1.886077881E-1,5.119354248E-2,9.773775330E0,9.775729020E0
1.377575154E1,-1.977388000E-1,5.957611084E-2,9.760153656E0,9.762338313E0
1.378572754E1,-2.031275940E-1,4.939727783E-2,9.771380310E0,9.773616223E0
1.379570454E1,-1.956431580E-1,4.670288086E-2,9.759105835E0,9.761178418E0
1.380567954E1,-1.987866211E-1,4.520599365E-2,9.757608948E0,9.759738320E0
1.381565554E1,-1.996847534E-1,4.864883423E-2,9.770781555E0,9.772942899E0
1.382563154E1,-1.998344421E-1,4.595443726E-2,9.766739960E0,9.768892212E0
1.383560654E1,-2.115101624E-1,5.089416504E-2,9.760752411E0,9.763176450E0
1.384558154E1,-2.113604736E-1,4.400848389E-2,9.767787781E0,9.770173393E0
1.385555654E1,-2.002835083E-1,4.715194702E-2,9.760453033E0,9.762621585E0
1.386553354E1,-1.896556091E-1,5.029541016E-2,9.756561127E0,9.758533901E0
1.387550954E1,-1.841171265E-1,5.104385376E-2,9.782906342E0,9.784771897E0
1.388548654E1,-1.826202393E-1,5.059478760E-2,9.760153656E0,9.761993105E0
1.389546254E1,-1.947450256E-1,3.338058472E-2,9.761949921E0,9.763949311E0
1.390543854E1,-2.023791504E-1,4.760101318E-2,9.777367859E0,9.779577978E0
1.391541354E1,-1.887574768E-1,4.685256958E-2,9.759405212E0,9.761342871E0
1.392538954E1,-1.841171265E-1,4.535568237E-2,9.786049805E0,9.787886750E0
1.393536454E1,-1.823208618E-1,5.733078003E-2,9.754465485E0,9.756337664E0
1.394534054E1,-2.052232361E-1,4.849914551E-2,9.754615173E0,9.756894277E0
1.395531754E1,-2.029779053E-1,4.041595459E-2,9.764794006E0,9.766987021E0
1.396529454E1,-1.996847534E-1,5.224136353E-2,9.760752411E0,9.762934538E0
1.397527054E1,-2.095642090E-1,6.556365967E-2,9.772128754E0,9.774595446E0
1.398524754E1,-2.101629639E-1,4.790039063E-2,9.769134979E0,9.771512737E0
1.399522354E1,-2.053729248E-1,3.532653809E-2,9.761201477E0,9.763425643E0
1.400519954E1,-2.119592285E-1,4.939727783E-2,9.769434357E0,9.771858291E0
1.401517454E1,-2.010319519E-1,6.212081909E-2,9.769584045E0,9.771849634E0
1.402514954E1,-1.989363098E-1,5.792953491E-2,9.776320038E0,9.778515479E0
1.403512454E1,-1.959425354E-1,4.849914551E-2,9.771230621E0,9.773315379E0
1.404510054E1,-2.085163879E-1,4.116439819E-2,9.768685913E0,9.770997803E0
1.405507654E1,-1.957928467E-1,4.415817261E-2,9.777367859E0,9.779427746E0
1.406505254E1,-1.821711731E-1,4.685256958E-2,9.766590271E0,9.768401457E0
1.407502854E1,-1.854643250E-1,5.373825073E-2,9.765093384E0,9.767002284E0
1.408500454E1,-1.924996948E-1,4.610412598E-2,9.754914551E0,9.756922651E0
1.409498054E1,-1.957928467E-1,3.742218018E-2,9.753567352E0,9.755604100E0
1.410495654E1,-1.907034302E-1,4.340972900E-2,9.758058014E0,9.760017849E0
1.411493254E1,-1.850152588E-1,4.999603271E-2,9.762548676E0,9.764429676E0
1.412490954E1,-1.924996948E-1,4.026626587E-2,9.767787781E0,9.769767430E0
1.413488554E1,-1.972897339E-1,4.266128540E-2,9.758058014E0,9.760145461E0
1.414486342E1,-1.989363098E-1,4.101470947E-2,9.753567352E0,9.755682137E0
1.415484042E1,-2.028282166E-1,4.116439819E-2,9.754016418E0,9.756211872E0
1.416481742E1,-2.088157654E-1,4.864883423E-2,9.773625641E0,9.775977133E0
1.417479342E1,-2.091151428E-1,5.763015747E-2,9.766590271E0,9.768998715E0
1.418476942E1,-2.091151428E-1,5.703140259E-2,9.771080933E0,9.773484758E0
1.419474542E1,-1.927990723E-1,4.236190796E-2,9.786648560E0,9.788639131E0
1.420472242E1,-1.881587219E-1,4.550537109E-2,9.754016418E0,9.755937204E0
1.421469842E1,-1.992356873E-1,4.819976807E-2,9.771979065E0,9.774128755E0
1.422467342E1,-2.031275940E-1,5.897735596E-2,9.769434357E0,9.771723840E0
1.423464942E1,-2.029779053E-1,4.595443726E-2,9.770332489E0,9.772548735E0
1.424462542E1,-1.959425354E-1,5.044509888E-2,9.766440582E0,9.768536217E0
1.425460042E1,-1.884580994E-1,3.906875610E-2,9.749825134E0,9.751724615E0
1.426457642E1,-1.898052979E-1,3.248245239E-2,9.746981049E0,9.748883050E0
1.427455242E1,-1.881587219E-1,4.939727783E-2,9.748328247E0,9.750269094E0
1.428452842E1,-1.901046753E-1,5.104385376E-2,9.749226379E0,9.751213271E0
1.429450542E1,-1.960922241E-1,4.685256958E-2,9.759405212E0,9.761487460E0
1.430448142E1,-2.004331970E-1,4.146377563E-2,9.762249298E0,9.764394711E0
1.431445742E1,-1.981878662E-1,3.936813354E-2,9.766739960E0,9.768829905E0
1.432443242E1,-1.938468933E-1,4.805007935E-2,9.765392761E0,9.767434730E0
1.433440742E1,-1.938468933E-1,6.855743408E-2,9.795779572E0,9.797937240E0
1.434438142E1,-2.161505127E-1,4.834945679E-2,9.778864746E0,9.781372830E0
1.435435542E1,-2.037263489E-1,3.248245239E-2,9.754465485E0,9.756646782E0
1.436432842E1,-2.041754150E-1,4.056564331E-2,9.770631866E0,9.772849136E0
1.437430342E1,-1.996847534E-1,6.706054688E-2,9.781858521E0,9.784126289E0
1.438427742E1,-1.950444031E-1,8.307723999E-2,9.765392761E0,9.767693685E0
1.439425342E1,-2.020797729E-1,5.149291992E-2,9.757608948E0,9.759837096E0
1.440422942E1,-2.067201233E-1,2.499801636E-2,9.749376068E0,9.751599450E0
1.441420542E1,-2.055226135E-1,1.242416382E-2,9.734856262E0,9.737033447E0
1.442418142E1,-1.893562317E-1,4.236190796E-2,9.746232605E0,9.748163945E0
1.443415742E1,-1.868115234E-1,6.975494385E-2,9.774673462E0,9.776707298E0
1.444413342E1,-1.954934692E-1,5.763015747E-2,9.783804474E0,9.785927085E0
1.445410742E1,-2.001338196E-1,2.320175171E-2,9.778265991E0,9.780341388E0
1.446408342E1,-1.989363098E-1,1.646575928E-2,9.763746185E0,9.765786520E0
1.447405842E1,-1.898052979E-1,4.101470947E-2,9.766440582E0,9.768370893E0
1.448403242E1,-1.841171265E-1,6.496490479E-2,9.767937469E0,9.769888534E0
1.449400742E1,-1.956431580E-1,6.271957397E-2,9.772877197E0,9.775036506E0
1.450398142E1,-2.055226135E-1,3.577560425E-2,9.774523773E0,9.776749686E0
1.451395742E1,-2.077679443E-1,2.933898926E-2,9.767638092E0,9.769891616E0
1.452393242E1,-1.938468933E-1,5.313949585E-2,9.767039337E0,9.769107320E0
1.453390842E1,-1.978884888E-1,7.963439941E-2,9.767488403E0,9.769817358E0
1.454388442E1,-1.983375549E-1,5.957611084E-2,9.753866730E0,9.756064949E0
1.455385942E1,-2.080673218E-1,2.739303589E-2,9.755064240E0,9.757321390E0
1.456383542E1,-2.059716797E-1,2.589614868E-2,9.771230621E0,9.773435568E0
1.457381142E1,-2.016307068E-1,3.622467041E-2,9.762698364E0,9.764847491E0
1.458378642E1,-2.068698120E-1,5.269042969E-2,9.760602722E0,9.762936899E0
1.459376142E1,-1.904040527E-1,4.505630493E-2,9.756561127E0,9.758522880E0
1.460373642E1,-1.865121460E-1,3.038681030E-2,9.755064240E0,9.756894406E0
1.461371242E1,-1.856140137E-1,4.206253052E-2,9.774374084E0,9.776226806E0
1.462368742E1,-1.953437805E-1,5.014572144E-2,9.773475952E0,9.775556556E0
1.463366242E1,-1.911524963E-1,5.388793945E-2,9.772577820E0,9.774595666E0
1.464363742E1,-1.924996948E-1,4.460723877E-2,9.760602722E0,9.762602698E0
1.465361342E1,-1.859133911E-1,3.876937866E-2,9.769883423E0,9.771729067E0
1.466358842E1,-1.851649475E-1,4.146377563E-2,9.756860504E0,9.758705457E0
1.467356342E1,-1.821711731E-1,5.553451538E-2,9.756112061E0,9.757970740E0
1.468353742E1,-1.910028076E-1,6.541397095E-2,9.747879181E0,9.749969722E0
1.469351242E1,-1.960922241E-1,5.433700562E-2,9.768236847E0,9.770355969E0
1.470348742E1,-2.037263489E-1,4.565505981E-2,9.764644318E0,9.766876034E0
1.471346242E1,-1.907034302E-1,3.592529297E-2,9.763446808E0,9.765375159E0
1.472343642E1,-2.034269714E-1,4.580474854E-2,9.762997742E0,9.765224294E0
1.473341042E1,-1.999841309E-1,5.583389282E-2,9.760752411E0,9.762960550E0
1.474338542E1,-1.966909790E-1,5.328918457E-2,9.756261749E0,9.758389744E0
1.475335942E1,-1.998344421E-1,5.104385376E-2,9.763147430E0,9.765325751E0
1.476333442E1,-1.986369324E-1,3.278182983E-2,9.785750427E0,9.787821142E0
1.477330942E1,-1.965412903E-1,2.888992310E-2,9.766889648E0,9.768909689E0
1.478328542E1,-1.889071655E-1,5.254074097E-2,9.771829376E0,9.773796386E0
1.479326042E1,-1.883084106E-1,5.388793945E-2,9.771380310E0,9.773343191E0
1.480323542E1,-1.908531189E-1,5.343887329E-2,9.777367859E0,9.779376405E0
1.481320942E1,-1.881587219E-1,3.472778320E-2,9.770931244E0,9.772804464E0
1.482318342E1,-1.927990723E-1,3.906875610E-2,9.786199493E0,9.788176458E0
1.483315742E1,-1.962419128E-1,4.340972900E-2,9.767787781E0,9.769855343E0
1.484313142E1,-1.959425354E-1,4.969665527E-2,9.765243073E0,9.767335128E0
1.485310542E1,-1.889071655E-1,6.077362061E-2,9.781708832E0,9.783721532E0
1.486307942E1,-1.907034302E-1,4.326004028E-2,9.779313812E0,9.781268725E0
1.487305442E1,-1.914518738E-1,2.739303589E-2,9.771979065E0,9.773892727E0
1.488302942E1,-1.939965820E-1,1.990859985E-2,9.780361633E0,9.782305695E0
1.489300342E1,-1.859133911E-1,3.921844482E-2,9.837393036E0,9.839227796E0
1.490297742E1,-1.772314453E-1,6.331832886E-2,9.869576111E0,9.871370361E0
1.491293842E1,-1.784289551E-1,6.586303711E-2,9.970316620E0,9.972130581E0
1.492289342E1,-1.895059204E-1,5.538482666E-2,9.917626190E0,9.919591182E0
1.493284942E1,-1.969903564E-1,3.442840576E-2,9.981992340E0,9.983995272E0
1.494280342E1,-1.856140137E-1,3.008743286E-2,9.948462067E0,9.950238957E0
1.495275842E1,-1.782792664E-1,7.634124756E-2,9.971963196E0,9.973848879E0
1.496271342E1,-1.743873596E-1,5.733078003E-2,9.986632690E0,9.988319692E0
1.497266842E1,-1.853146362E-1,1.826202393E-2,9.972561951E0,9.974300320E0
1.498262242E1,-2.109114075E-1,4.640350342E-3,9.984087982E0,9.986316538E0
1.499257742E1,-2.058219910E-1,5.493576050E-2,1.002450394E1,1.002676717E1
1.500253242E1,-1.892065430E-1,8.487350464E-2,9.947114868E0,9.949276196E0
1.501248642E1,-1.922003174E-1,8.128097534E-2,9.981243896E0,9.983425128E0
1.502244142E1,-1.972897339E-1,3.547622681E-2,9.936486969E0,9.938508695E0
1.503239642E1,-2.097138977E-1,1.856140137E-2,9.965077515E0,9.967301255E0
1.504235142E1,-2.058219910E-1,4.026626587E-2,9.986632690E0,9.988834595E0
1.505230542E1,-2.136058044E-1,5.688171387E-2,9.991123352E0,9.993568372E0
1.506226042E1,-2.118095398E-1,2.155517578E-2,9.953401794E0,9.955678540E0
1.507221542E1,-1.977388000E-1,2.050735474E-2,9.944270782E0,9.946257717E0
1.508216942E1,-1.884580994E-1,4.640350342E-2,1.002839584E1,1.003027382E1
1.509212442E1,-1.838177490E-1,8.202941895E-2,1.002480331E1,1.002682399E1
1.510207942E1,-1.936972046E-1,8.382568359E-2,1.002674927E1,1.002897035E1
1.511203442E1,-2.115101624E-1,5.613327026E-2,1.008033783E1,1.008271284E1
1.512198842E1,-2.050735474E-1,3.622467041E-2,1.004426285E1,1.004642143E1
1.513194342E1,-2.001338196E-1,4.580474854E-2,1.008857071E1,1.009065957E1
1.514189842E1,-1.923500061E-1,8.173004150E-2,1.009650421E1,1.009866702E1
1.515185233E1,-1.953437805E-1,6.915618896E-2,1.007150620E1,1.007363781E1
1.516180733E1,-2.146536255E-1,2.424957275E-2,1.011192215E1,1.011422927E1
1.517176233E1,-2.293231201E-1,6.436614990E-3,1.012344818E1,1.012604728E1
1.518171733E1,-2.179467773E-1,2.918930054E-2,1.011970596E1,1.012209472E1
1.519167133E1,-1.987866211E-1,5.927673340E-2,1.014365616E1,1.014577696E1
1.520162633E1,-1.898052979E-1,6.765930176E-2,1.013078293E1,1.013278671E1
1.521158133E1,-2.029779053E-1,5.104385376E-2,1.018167709E1,1.018382806E1
1.522153533E1,-2.206411743E-1,2.978805542E-2,1.014620087E1,1.014864335E1
1.523149033E1,-2.050735474E-1,4.879852295E-2,1.013602203E1,1.013821380E1
1.524144533E1,-2.022294617E-1,6.571334839E-2,1.016910324E1,1.017132615E1
1.525140033E1,-2.052232361E-1,6.152206421E-2,1.015143997E1,1.015370056E1
1.526135433E1,-2.046244812E-1,3.487747192E-2,1.014260834E1,1.014473220E1
1.527130933E1,-2.058219910E-1,3.966751099E-2,1.016161880E1,1.016378045E1
1.528126433E1,-2.037263489E-1,6.765930176E-2,1.017524048E1,1.017750465E1
1.529121933E1,-2.001338196E-1,6.676116943E-2,1.018062927E1,1.018281508E1
1.530117333E1,-2.050735474E-1,5.269042969E-2,1.018841309E1,1.019061297E1
1.531112833E1,-2.165995789E-1,2.709365845E-2,1.017988083E1,1.018222093E1
1.532108333E1,-2.088157654E-1,3.891906738E-2,1.022523651E1,1.022744252E1
1.533103733E1,-2.122586060E-1,4.879852295E-2,1.022867935E1,1.023099782E1
1.534099233E1,-2.180964661E-1,4.775070190E-2,1.021655457E1,1.021899376E1
1.535094733E1,-2.121089172E-1,3.308120728E-2,1.022538620E1,1.022763939E1
1.536090233E1,-2.174977112E-1,3.293151855E-2,1.025712021E1,1.025947877E1
1.537085633E1,-2.061213684E-1,6.451583862E-2,1.027613068E1,1.027840017E1
1.538081133E1,-2.038760376E-1,6.661148071E-2,1.028346542E1,1.028570190E1
1.539076633E1,-2.179467773E-1,5.478607178E-2,1.030981064E1,1.031225958E1
1.540072033E1,-2.130070496E-1,4.445755005E-2,1.029723679E1,1.029953562E1
1.541067533E1,-2.182461548E-1,4.400848389E-2,1.031894165E1,1.032134317E1
1.542063033E1,-2.038760376E-1,7.020401001E-2,1.032552795E1,1.032777912E1
1.543058533E1,-2.070195007E-1,6.182144165E-2,1.032073792E1,1.032299908E1
1.544053933E1,-2.055226135E-1,4.864883423E-2,1.032193542E1,1.032409595E1
1.545049433E1,-2.143542480E-1,4.236190796E-2,1.034124527E1,1.034355335E1
1.546044933E1,-2.167492676E-1,2.709365845E-2,1.032627640E1,1.032858647E1
1.547040433E1,-2.080673218E-1,4.355941772E-2,1.034498749E1,1.034717138E1
1.548035833E1,-2.176473999E-1,3.592529297E-2,1.032897079E1,1.033132609E1
1.549031333E1,-2.145039368E-1,4.730163574E-2,1.032807266E1,1.033040824E1
1.550026833E1,-2.098635864E-1,5.149291992E-2,1.032313293E1,1.032539432E1
1.551022233E1,-2.149530029E-1,5.822891235E-2,1.033361115E1,1.033601058E1
1.552017733E1,-2.203417969E-1,6.182144165E-2,1.032657578E1,1.032911127E1
1.553013233E1,-2.215393066E-1,5.493576050E-2,1.036893768E1,1.037144957E1
1.554008733E1,-2.263293457E-1,5.568420410E-2,1.034663406E1,1.034925901E1
1.555004133E1,-2.204914856E-1,3.547622681E-2,1.033929932E1,1.034171095E1
1.555999633E1,-2.089654541E-1,3.038681030E-2,1.034678375E1,1.034893830E1
1.556995133E1,-1.969903564E-1,6.481521606E-2,1.030711624E1,1.030920227E1
1.557990533E1,-2.047741699E-1,7.813751221E-2,1.035741165E1,1.035973040E1
1.558986033E1,-2.094145203E-1,6.556365967E-2,1.036220169E1,1.036452492E1
1.559981533E1,-2.290237427E-1,4.475692749E-2,1.034528687E1,1.034791841E1
1.560977033E1,-2.342628479E-1,2.035766602E-2,1.036235138E1,1.036501904E1
1.561972433E1,-2.100132751E-1,3.263214111E-2,1.032732422E1,1.032951093E1
1.562967933E1,-2.115101624E-1,5.942642212E-2,1.033391052E1,1.033624568E1
1.563963433E1,-2.026785278E-1,8.008346558E-2,1.033166519E1,1.033396330E1
1.564958933E1,-2.037263489E-1,6.256988525E-2,1.036025574E1,1.036244751E1
1.565954333E1,-2.311193848E-1,1.616638184E-2,1.036100418E1,1.036359422E1
1.566949833E1,-2.363584900E-1,2.469863892E-2,1.034004776E1,1.034277830E1
1.567945333E1,-2.239343262E-1,5.972579956E-2,1.033885025E1,1.034144759E1
1.568940733E1,-2.026785278E-1,9.759704590E-2,1.035546570E1,1.035790875E1
1.569936233E1,-2.011816406E-1,6.271957397E-2,1.031983978E1,1.032199113E1
1.570931733E1,-2.227368164E-1,1.616638184E-2,1.034992722E1,1.035233628E1
1.571927233E1,-2.330653381E-1,4.939727783E-3,1.034498749E1,1.034761373E1
1.572922633E1,-2.133064270E-1,5.254074097E-2,1.037612274E1,1.037844802E1
1.573918133E1,-2.154020691E-1,8.562194824E-2,1.033570679E1,1.033830566E1
1.574913633E1,-2.079176331E-1,5.972579956E-2,1.037297928E1,1.037523475E1
1.575909133E1,-2.297721863E-1,7.484436035E-3,1.032552795E1,1.032808689E1
1.576904533E1,-2.278262329E-1,3.966751099E-2,1.035516632E1,1.035774820E1
1.577900033E1,-2.179467773E-1,7.768844604E-2,1.037702087E1,1.037960011E1
1.578895533E1,-2.170486450E-1,7.529342651E-2,1.033540741E1,1.033796041E1
1.579891033E1,-2.302212524E-1,4.655319214E-2,1.033106644E1,1.033373615E1
1.580886433E1,-2.399510193E-1,2.903961182E-2,1.037851776E1,1.038133184E1
1.581881933E1,-2.362088013E-1,4.969665527E-2,1.035816010E1,1.036097220E1
1.582877433E1,-2.165995789E-1,5.688171387E-2,1.036669235E1,1.036911092E1
1.583872833E1,-1.987866211E-1,6.002517700E-2,1.033675461E1,1.033884012E1
1.584868333E1,-1.196012878E-1,6.137237549E-2,1.031519943E1,1.031607534E1
1.585863833E1,-6.451583862E-2,4.131408691E-2,1.030606842E1,1.030635316E1
1.586859333E1,-2.245330811E-2,5.583389282E-2,1.031669632E1,1.031687184E1
1.587854733E1,-2.559677124E-2,5.029541016E-2,1.031594788E1,1.031610224E1
1.588850233E1,-5.448669434E-2,1.227447510E-2,1.028855484E1,1.028870644E1
1.589845733E1,-9.565109253E-2,-4.939727783E-3,1.029948212E1,1.029992745E1
1.590841233E1,-1.200503540E-1,8.831634521E-3,1.033720367E1,1.033790452E1
1.591836633E1,-1.257385254E-1,3.517684937E-2,1.027223877E1,1.027306853E1
1.592832133E1,-1.389111328E-1,6.361770630E-2,1.037926620E1,1.038039067E1
1.593827633E1,-1.682501221E-1,6.676116943E-2,1.040830582E1,1.040987969E1
1.594823033E1,-2.203417969E-1,3.861968994E-2,1.037821838E1,1.038062902E1
1.595818533E1,-2.496807861E-1,1.212478638E-2,1.038136185E1,1.038437101E1
1.596814033E1,-2.653981018E-1,6.496490479E-2,1.035546570E1,1.035906977E1
1.597809533E1,-2.432441711E-1,1.113684082E-1,1.034962784E1,1.035308490E1
1.598804933E1,-2.204914856E-1,1.237925720E-1,1.038375687E1,1.038683531E1
1.599800433E1,-1.996847534E-1,7.664062500E-2,1.034902908E1,1.035123909E1
1.600795933E1,-2.145039368E-1,1.796264648E-3,1.033810181E1,1.034032708E1
1.601791433E1,-2.157014465E-1,-1.347198486E-3,1.033780243E1,1.034005261E1
1.602786833E1,-2.160008240E-1,5.343887329E-2,1.031744476E1,1.031984392E1
1.603782333E1,-2.192939758E-1,9.520202637E-2,1.035022659E1,1.035298719E1
1.604777833E1,-2.288740540E-1,6.406677246E-2,1.034843033E1,1.035115927E1
1.605773233E1,-2.487826538E-1,1.062789917E-2,1.039722885E1,1.040021026E1
1.606768733E1,-2.344125366E-1,4.340972900E-3,1.038106247E1,1.038370965E1
1.607764233E1,-2.053729248E-1,3.218307495E-2,1.035995636E1,1.036204177E1
1.608759733E1,-1.924996948E-1,7.484436035E-2,1.036235138E1,1.036440948E1
1.609755133E1,-1.896556091E-1,6.721023560E-2,1.034423904E1,1.034619582E1
1.610750633E1,-2.005828857E-1,3.787124634E-2,1.035187317E1,1.035388554E1
1.611746133E1,-2.357597351E-1,3.382965088E-2,1.036160294E1,1.036433995E1
1.612741633E1,-2.387535095E-1,2.649490356E-2,1.035262161E1,1.035540822E1
1.613737033E1,-2.225871277E-1,8.711883545E-2,1.035845947E1,1.036121698E1
1.614732583E1,-2.067201233E-1,9.505233765E-2,1.035771103E1,1.036020974E1
1.615728083E1,-1.953437805E-1,7.723937988E-2,1.038869659E1,1.039082009E1
1.616723483E1,-2.064207458E-1,4.685256958E-2,1.036908737E1,1.037124764E1
1.617718983E1,-2.294728088E-1,1.571731567E-2,1.033810181E1,1.034066022E1
1.618714483E1,-2.362088013E-1,4.355941772E-2,1.036833893E1,1.037112068E1
1.619709983E1,-2.216889954E-1,5.538482666E-2,1.039483383E1,1.039734504E1
1.620705383E1,-2.092648315E-1,5.568420410E-2,1.037208115E1,1.037434142E1
1.621700883E1,-2.047741699E-1,5.987548828E-3,1.030097900E1,1.030301591E1
1.622696383E1,-2.046244812E-1,1.781295776E-2,1.036280045E1,1.036483582E1
1.623691883E1,-2.188449097E-1,6.301895142E-2,1.037702087E1,1.037951958E1
1.624687283E1,-2.140548706E-1,8.202941895E-2,1.041055115E1,1.041307464E1
1.625682783E1,-2.257305908E-1,6.331832886E-2,1.033091675E1,1.033357655E1
1.626678283E1,-2.025288391E-1,4.251159668E-2,1.033645523E1,1.033852658E1
1.627673783E1,-2.004331970E-1,5.613327026E-2,1.037402710E1,1.037611501E1
1.628669183E1,-1.974394226E-1,8.367599487E-2,1.038525375E1,1.038746743E1
1.629664683E1,-2.136058044E-1,6.870712280E-2,1.037013519E1,1.037256246E1
1.630660183E1,-2.302212524E-1,1.691482544E-2,1.036459671E1,1.036716706E1
1.631655583E1,-2.227368164E-1,9.131011963E-3,1.036205200E1,1.036444966E1
1.632651083E1,-2.165995789E-1,3.861968994E-2,1.035486694E1,1.035720408E1
1.633646583E1,-2.044747925E-1,6.541397095E-2,1.035516632E1,1.035739149E1
1.634642083E1,-2.109114075E-1,6.466552734E-2,1.037417679E1,1.037652202E1
1.635637483E1,-2.273771667E-1,3.951782227E-2,1.034064651E1,1.034322157E1
1.636632983E1,-2.249821472E-1,4.879852295E-2,1.040231827E1,1.040486538E1
1.637628483E1,-2.104623413E-1,5.254074097E-2,1.035696259E1,1.035923399E1
1.638623883E1,-1.960922241E-1,7.110214233E-2,1.037791901E1,1.038001496E1
1.639619383E1,-2.004331970E-1,5.957611084E-2,1.036848862E1,1.037059685E1
1.640614883E1,-2.258802795E-1,3.173400879E-2,1.035471725E1,1.035722928E1
1.641610383E1,-2.240840149E-1,3.936813354E-2,1.035202286E1,1.035452272E1
1.642605783E1,-1.995350647E-1,6.122268677E-2,1.037851776E1,1.038061623E1
1.643601283E1,-2.112107849E-1,4.969665527E-2,1.036295013E1,1.036522143E1
1.644596783E1,-2.092648315E-1,3.053649902E-2,1.036354889E1,1.036570643E1
1.645592283E1,-2.133064270E-1,2.769241333E-2,1.037253021E1,1.037476021E1
1.646587683E1,-2.155517578E-1,5.089416504E-2,1.041144928E1,1.041380473E1
1.647583183E1,-2.116598511E-1,4.266128540E-2,1.036025574E1,1.036250543E1
1.648578683E1,-2.189945984E-1,5.254074097E-2,1.034259247E1,1.034504413E1
1.649574183E1,-1.996847534E-1,5.433700562E-2,1.037552399E1,1.037758761E1
1.650569583E1,-1.933978271E-1,5.164260864E-2,1.036759048E1,1.036952275E1
1.651565083E1,-2.104623413E-1,6.002517700E-2,1.036010605E1,1.036241742E1
1.652560583E1,-2.164498901E-1,6.271957397E-2,1.037133270E1,1.037378072E1
1.653555983E1,-2.260299683E-1,5.254074097E-2,1.035845947E1,1.036105848E1
1.654551483E1,-2.148033142E-1,4.056564331E-2,1.035112473E1,1.035343272E1
