Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"2,116679083","-0,1431464721","0,0575688348","-0,2242383814","0,2721909898"
"2,126633083","-0,1156514206","0,06961939808","-0,2492556936","0,2834616596"
"2,136588083","-0,05568694498","0,05149339501","-0,2146132797","0,2276213202"
"2,146542083","-0,02249768756","0,03204149924","-0,09975232959","0,1071603046"
"2,156496083","0,01888433212","0,04413854789","0,01500629425","0,05029928704"
"2,166451083","0,02375276499","0,0601507825","0,09211411178","0,1125491896"
"2,176405083","-0,04984807075","0,03709623445","0,06448426366","0,08954988011"
"2,186360083","-0,1182421117","0,04163718212","0,0117458868","0,1259079734"
"2,196314083","-0,1726529658","-0,004896896929","0,02281758964","0,1742230427"
"2,206268083","-0,09477232911","-0,05836862426","0,05024220049","0,1221186692"
"2,216223083","-0,03774715061","-0,01343193144","0,06480819941","0,07619295815"
"2,226177083","-0,01735015064","0,03906119127","0,001945368648","0,04278538126"
"2,236131083","0,03250234206","0,02484427113","-0,1313179386","0,1375428698"
"2,246086083","-0,02286008017","0,05994236581","-0,231839177","0,2405516046"
"2,256040083","-0,0741343896","0,09424637206","-0,2764031464","0,3012921932"
"2,265994083","-0,07754346251","0,06780690741","-0,2480809879","0,2686167192"
"2,275949083","-0,05277870437","0,02169159863","-0,1796516079","0,1884961997"
"2,285903083","-0,05890634883","0,03144146528","-0,06514792264","0,09328866756"
"2,295857083","-0,07055995013","0,01599677604","-0,0644608748","0,09690102056"
"2,305812083","-0,05528111167","-0,03700925712","-0,05242145777","0,08469767207"
"2,315766083","-0,05765408994","-0,05134633753","0,007667453885","0,07758369877"
"2,325720083","-0,05809774743","0,002099479325","-0,01141902745","0,05924652106"
"2,335675083","-0,06268433536","0,006295989454","-0,04751505911","0,07890910103"
"2,345629083","-0,09473814117","-0,01687374875","-0,01096060574","0,09685129667"
"2,355583083","-0,05296187297","0,001462827176","-0,03083236814","0,06130036522"
"2,365538083","-0,02696195905","0,05299945503","-0,1434012097","0,1552410913"
"2,375492083","-0,03578334267","0,06835654568","-0,2614360285","0,2725836788"
"2,385447083","-0,04247047888","0,06848036047","-0,3328200066","0,3424360643"
"2,395401083","-0,01122309319","0,1176225901","-0,3744703084","0,3926691271"
"2,405355083","-0,03688594482","0,1268337454","-0,4067668194","0,427675832"
"2,415310083","-0,08254550882","0,114663972","-0,4222022992","0,4452149694"
"2,425264083","-0,06918464389","0,06998232745","-0,3634044528","0,3764928119"
"2,435218083","-0,07425908147","0,03640432611","-0,2083269382","0,2241423639"
"2,445173083","-0,0662405297","0,01701291248","-0,03568614185","0,07714108948"
"2,455127083","-0,01972590406","-0,002895504646","0,09568734527","0,09774233107"
"2,465081083","0,02166668401","0,03120198525","0,1580976015","0,1625972346"
"2,475036083","0,03840156596","0,03465180594","0,1609826177","0,1690882348"
"2,484990083","0,03004685867","0,04454021506","0,1185686696","0,1301736297"
"2,494944083","0,02986533231","0,04766193386","0,07633832395","0,09482160997"
"2,504899083","0,01648821624","0,05232158002","-0,01635817051","0,05724507623"
"2,514853083","-0,01951686381","0,05822686583","-0,06898486555","0,09235901446"
"2,524807083","-0,05144643456","0,0667818905","-0,08871220171","0,1223781486"
"2,534762042","-0,03706941948","0,09776559189","-0,03015759945","0,1088197299"
"2,544716042","-0,008725484717","0,07527548287","0,02361690402","0,07937436967"
"2,554670042","-0,01711539407","0,08614161953","0,05765471578","0,1050589434"
"2,564625042","-0,03561286436","0,1174039773","0,136357069","0,1834263347"
"2,574579042","-0,05625381427","0,07934660677","0,1766648501","0,2016701388"
"2,584534042","-0,03387275582","0,06733441584","0,1567053795","0,1738903767"
"2,594488042","-0,02091430267","0,08619095542","0,09994060993","0,1336204115"
"2,604442042","-0,007471499071","0,09657860711","0,02429108799","0,09986644885"
"2,614397042","0,01297108862","0,08730594635","-0,03571713209","0,0952170727"
"2,624351042","-0,02065006334","0,08419080567","-0,0907183814","0,1254764583"
"2,634305042","-0,06811351164","0,1068725206","-0,1042944467","0,1641295761"
"2,644260042","-0,06214260911","0,09432742909","-0,07609858811","0,1361997168"
"2,654214042","-0,04907454807","0,09834256589","-0,04966683447","0,1206083164"
"2,664168042","-0,04266956287","0,0572184404","-0,004062645435","0,07149228353"
"2,674123042","-0,02754065068","0,03092855483","-0,06745640337","0,07915446481"
"2,684077042","-0,0642170459","0,01977162883","-0,1295386308","0,1459280753"
"2,694031042","-0,1089837035","-0,004743937422","-0,1488537383","0,1845464386"
"2,703986042","-0,08301821966","0,005147212576","-0,1475381148","0,1693694598"
"2,713940042","-0,03608671267","0,06106788173","-0,05233842731","0,08815241337"
"2,723894042","-0,07370586178","0,08176746368","0,07316387057","0,1321795148"
"2,733849042","-0,02209764208","0,04816733429","0,07715927303","0,09360529522"
"2,743803042","-0,008284641202","0,02485446721","0,0208207655","0,03346466937"
"2,753758042","-0,0472900144","0,02344941784","-0,01743639708","0,05559000451"
"2,763712042","-0,05308663793","0,03729012446","-0,0751630336","0,0992886002"
"2,773666042","-0,04911933866","0,04436125372","-0,06790546954","0,09482501281"
"2,783621042","-0,03737039577","0,06006890321","-0,03907343388","0,08081802304"
"2,793575042","-0,07084476435","0,06312471293","-0,02773568273","0,09885837402"
"2,803529042","-0,006860254901","0,06197734304","-0,01096703768","0,06331295336"
"2,813484042","0,03798991284","0,08675181303","-0,006734822989","0,09494455425"
"2,823438042","0,02238549868","0,09316255409","-0,09769177079","0,1368358656"
"2,833392042","0,005251123994","0,09682104729","-0,2527517438","0,2707126401"
"2,843347042","-0,001135903867","0,06464981295","-0,2946990842","0,3017091957"
"2,853301042","0,04383496319","0,04887358658","-0,2831040555","0,2906166508"
"2,863255042","0,06103923038","0,07231545785","-0,2261802417","0,2451791484"
"2,873210042","0,05613019134","0,08498750707","-0,1309542418","0,16589903"
"2,883164042","0,04484361246","0,09185763828","-0,0802062571","0,1299300541"
"2,893118042","-0,01332879432","0,06713003738","-0,04682918072","0,08292810647"
"2,903073042","-0,05577228692","0,007985359691","-0,01387836635","0,0580251929"
"2,913027042","-0,08400197715","0,01012198711","0,06927137911","0,109349489"
"2,922981042","-0,08934005563","0,03137683528","0,1383942389","0,1676875568"
"2,932936042","-0,08843809521","0,04503845265","0,1523053497","0,1817874541"
"2,942890042","-0,1205028463","0,03928468281","0,07654823899","0,148067063"
"2,952845042","-0,126431859","0,06628420109","0,01530391753","0,1435716552"
"2,962799042","-0,1106193982","0,07324525651","0,02980267346","0,1359769032"
"2,972753042","-0,1457998198","0,05360720001","0,0392260462","0,1602186071"
"2,982708042","-0,1812149158","0,1200563839","0,06228278697","0,2261228131"
"2,992662042","-0,1653843286","0,1650829594","0,03910851717","0,2369258022"
"3,002616042","-0,1414314472","0,1617281925","0,01701890588","0,2155191539"
"3,012571042","-0,1594541738","0,2056955997","0,01381930947","0,2606286374"
"3,022525042","-0,1822861074","0,2285792629","-0,0595831275","0,2983736809"
"3,032479042","-0,1753666769","0,2306192651","-0,1623391718","0,3321034831"
"3,042434042","-0,1852653734","0,2632466736","-0,2498439234","0,4074850376"
"3,052388042","-0,2577798194","0,2629810273","-0,3158379382","0,4851423082"
"3,062342042","-0,3078657347","0,2150460285","-0,3390601552","0,505952462"
"3,072297042","-0,3101403016","0,2215696573","-0,2768106973","0,4710671734"
"3,082251042","-0,3555228812","0,2506607612","-0,1995631313","0,478594588"
"3,092205042","-0,3607781393","0,2082853681","-0,1907168788","0,4581665508"
"3,102160042","-0,3403995695","0,1944672281","-0,1866571569","0,4342007185"
"3,112114042","-0,3240336149","0,201541354","-0,2189834887","0,4399664411"
"3,122069042","-0,2931827915","0,1449212117","-0,2742484474","0,4268143832"
"3,132023042","-0,2621114184","0,08305913189","-0,2631100863","0,3805629154"
"3,141977042","-0,2402348468","0,09219529672","-0,1466230255","0,2961605409"
"3,151932042","-0,1428882262","0,1107709689","0,01659966052","0,1815566068"
"3,161886042","-0,1094620697","0,120480837","0,07745981991","0,1802709086"
"3,171840042","-0,1289439142","0,1412202714","0,02111955822","0,1923947343"
"3,181795042","-0,1613017113","0,1506889966","-0,1240036565","0,2531843648"
