Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"0,7325927917","0,04827311408","-0,327633234","-0,3356003577","0,4714885254"
"0,7425487917","0,155301865","0,3917441529","-0,4882945472","0,6449912522"
"0,7525037916","0,104545877","0,4753151903","-0,372154811","0,6126610595"
"0,7624597916","0,3502097721","0,07923591167","-0,456928913","0,5811275641"
"0,7724157916","0,6813155944","-0,3243564543","-0,7991319466","1,099095044"
"0,7823717917","0,8597240842","-0,3695367202","-0,3443191409","0,9971151184"
"0,7923267917","1,27107534","-0,1984846124","0,3824412328","1,342121439"
"0,8022827917","1,571859475","-0,2023490372","0,7110307789","1,737023924"
"0,8122387916","1,261901936","-0,3164039487","0,7120908791","1,483098572"
"0,8221947916","0,2173981989","-0,278004114","0,8931826562","0,9603767602"
"0,8321497916","-0,4208233431","-0,006378435194","0,9276315272","1,018642833"
"0,8421057917","-0,1114397077","0,07679236025","1,080300574","1,088744784"
"0,8520617917","0,3690988003","0,1772943029","1,283336366","1,347078106"
"0,8620167916","1,316988993","0,2977068919","0,6022591192","1,478446971"
"0,8719727916","1,713682668","0,6649661216","-0,001287556887","1,838175695"
"0,8819287916","1,356855309","0,7534151986","0,2183671921","1,567282687"
"0,8918847917","1,071916982","0,2676574659","-0,1560247636","1,115791317"
"0,9018397917","0,6661390731","-0,08557955593","-0,05841309965","0,674149253"
"0,9117957917","-0,05342805594","-0,5239096454","-0,09781865537","0,5356345424"
"0,9217517916","-0,3237742909","-0,4459618753","0,1964325321","0,5850619842"
"0,9317067916","-0,4325573893","-0,1011506912","0,8494279414","0,9585745589"
"0,9416627917","-0,4188269575","-0,1666427225","1,056920482","1,149028599"
"0,9516187917","-0,2458409562","-0,3176558375","0,8414757282","0,9324293045"
"0,9615747917","0,1808649782","-0,3038037837","0,6024491537","0,6985369439"
"0,9715297916","0,14020461","-0,2284343433","0,1947830325","0,3313306681"
"0,9814857916","-0,314698462","-0,1336518547","-0,2337950706","0,4141956969"
"0,9914417916","-0,5812468573","-0,1143156973","-0,3974837798","0,7133788215"
"1,001396792","-0,204286366","0,1039064839","-0,2790425795","0,3611014233"
"1,011352792","-0,1233972637","0,1365032494","-0,005698696375","0,1840991497"
"1,021308792","0,004812660478","0,2466425729","-0,1575912327","0,292729768"
"1,031264792","0,3730906579","0,5057967255","-0,5481524938","0,8339653008"
"1,041219792","0,5509635428","0,5897416922","-0,5023155856","0,9506192911"
"1,051175792","0,737667112","0,6138436228","-0,02524535358","0,9599969215"
"1,061131792","0,7520571097","0,502447148","0,2745741373","0,9452163719"
"1,071087792","0,5029158754","0,2252011254","0,2347622001","0,5989601115"
"1,081042792","0,3364832872","0,1348174971","0,128893683","0,3847211219"
"1,090998792","0,5733900268","-0,8012503928","0,0427291131","0,9862069214"
"1,100954792","0,2015112774","-0,8346260074","-0,4231916481","0,9572348396"
"1,110909792","-0,0002496920968","-0,4623238465","-0,5875755912","0,7476553195"
"1,120865792","-0,07144211681","-0,4957234347","-0,4392902023","0,6661993557"
"1,130821792","0,2536515937","-0,362206066","-0,3439390719","0,5602021514"
"1,140777792","0,2863484562","-0,1883569425","-0,02717785835","0,3438203196"
"1,150732792","0,4935736328","-0,008747434616","0,3343180633","0,5962046763"
"1,160688792","0,0763044101","-0,2223354051","0,08362161577","0,2494954307"
"1,170644792","-0,4214694969","-0,4671477994","0,1264349288","0,6417549334"
"1,180599792","-0,5261405043","-0,3604969248","0,2385324848","0,6809402392"
"1,190555792","-0,8235840522","0,3838545048","0,4070340371","0,9956463626"
"1,200511792","-1,250769129","1,564864597","0,07689439416","2,004778634"
"1,210467792","-0,9568734527","1,193746498","-0,8557616454","1,752987592"
"1,220422792","-0,6025630647","-0,1756526971","-1,371897125","1,508654314"
"1,230378792","-0,4366452508","-1,132942179","-1,061281335","1,612617478"
"1,240334792","-0,5735039378","-1,288251244","-0,2211095363","1,427370821"
"1,250289792","-0,8599081253","-1,10177535","1,17021087","1,822839649"
"1,260245792","-0,5347375924","-0,649622443","1,157255194","1,430801592"
"1,270201792","0,1088661288","-0,1789151511","0,1313723177","0,2472269223"
"1,280157792","-0,3691463455","0,07218694702","-0,5491225469","0,665594134"
"1,290112792","-0,8085301032","0,08185838789","-1,167165055","1,42221517"
"1,300068792","-0,6632983495","0,1177680396","-1,631668451","1,76526937"
"1,310024792","0,1367476996","0,3094916627","-1,447930809","1,486939357"
"1,319979792","0,5187791522","0,4972711927","-0,7247430843","1,020618923"
"1,329935792","0,2626642179","0,4492675987","-0,1276610899","0,5358462657"
"1,339891792","-0,3006281974","0,5521661688","0,05812892497","0,6313824221"
"1,349847792","-0,6028459238","0,3542442048","0,0202407217","0,6995154403"
"1,359802792","-0,6776180345","-0,04426079124","-0,06539175153","0,6822032684"
"1,369758792","-0,7129105125","-0,1672597499","-0,2119878799","0,7623359391"
"1,379714792","-0,6819799112","-0,1513287185","-0,3895520318","0,7998423381"
"1,389669917","-0,2185556187","-0,006125543118","-0,4019592386","0,4575754695"
"1,399625917","0,1443992563","0,2668451415","-0,239113698","0,3863066597"
"1,409581917","0,1748675622","0,4677980098","-0,3657585418","0,6190258098"
"1,419537917","-0,0613774918","0,4080796655","-0,5268738914","0,669247568"
"1,429492917","-0,1931591877","0,1291610469","-0,5236877435","0,5729239919"
"1,439448917","-0,3304365353","-0,1017627485","-0,5125809574","0,6182905456"
"1,449404917","-0,4894145083","-0,1750036561","-0,4873665941","0,7125159911"
"1,459359917","-0,1812663896","-0,1724447684","-0,05318276525","0,2557794141"
"1,469315917","0,2459380565","-0,1542407781","0,6412734962","0,703922895"
"1,479271917","0,2077384159","-0,2379767069","0,9704939568","1,020610936"
"1,489227917","0,1876982537","-0,222887236","0,8694833064","0,9170117636"
"1,499182917","0,1672195503","-0,07936571985","0,6777080816","0,7025308103"
"1,509138917","-0,03468502544","0,05913303807","0,4127689862","0,4184232345"
"1,519094917","-0,1265867371","0,1990764968","0,02846015275","0,2376249858"
"1,529049917","0,02591047436","0,3915751684","-0,1257823795","0,4120966782"
"1,539005917","0,04248214133","0,4038152911","0,01930048943","0,4065021901"
"1,548961917","0,05460312702","0,1693583156","0,3350688457","0,3793874958"
"1,558917917","0,1170329715","0,05245186329","0,6011633509","0,6146912143"
"1,568872917","0,04171951823","0,003606124073","0,6041378295","0,6055873508"
"1,578828917","0,1125064225","-0,03896321386","0,4602606565","0,4754110843"
"1,588784917","0,1743670405","0,04883492187","0,512558738","0,5436038763"
"1,598739917","0,1996968133","0,1144015051","0,3498278028","0,4187433739"
"1,608695917","0,1991227629","0,143333382","0,1941836929","0,3128923772"
"1,618651917","-0,09513807245","-0,1420696525","0,08649084449","0,1916134264"
"1,628607917","-0,03730289698","-0,3020829481","-0,07273585439","0,3129474687"
"1,638562917","-0,05871371962","-0,06346947938","-0,2882823497","0,3009690829"
"1,648518917","0,03685229592","0,06771061108","-0,6572287935","0,6617344676"
"1,658474917","0,182307267","0,09075638831","-0,7812991083","0,8074038384"
"1,668429917","0,4150309085","0,1390086351","-0,6564446819","0,7889826842"
"1,678385917","0,4034593418","0,1929782894","-0,3932030332","0,5955070831"
"1,688341917","0,1773021235","0,1171551052","-0,3591886103","0,4173461626"
"1,698297917","-0,005518236682","-0,01338617697","-0,5277229071","0,5279214973"
"1,708252917","0,02352897651","-0,102137555","-0,5023471606","0,5131650442"
"1,718208917","0,02231100149","-0,1496390194","-0,2171135491","0,264627871"
"1,728164917","0,0294557143","-0,1388715179","-0,01958817244","0,1433060853"
"1,738119917","0,1621004592","-0,0391403845","0,1214566094","0,2063013246"
"1,748075917","0,1912839856","-0,02337731436","0,2210048711","0,2932221258"
"1,758031917","0,0423608847","0,006093091071","0,2252897108","0,2293186082"
"1,767987917","0,03095976435","-0,04070392996","0,1968020761","0,2033380783"
"1,777942917","-0,04198300838","-0,1044809729","0,2873140508","0,3085906844"
"1,787898917","-0,1461942784","-0,1820708933","0,07063261092","0,243949878"
"1,797854917","-0,09279180408","-0,1776989302","-0,1585390663","0,2555814239"
"1,807809917","-0,08597994402","-0,1515611453","-0,04553285301","0,1801015609"
"1,817765917","-0,2006780492","-0,171014978","0,01606464028","0,2641512347"
"1,827721917","-0,2085884549","-0,1855023319","-0,1769092637","0,3304801752"
"1,837677917","-0,247464399","-0,1304176135","-0,2729322392","0,390818871"
"1,847632917","-0,2716261905","0,01739458948","-0,3333035713","0,4303192184"
"1,857588917","-0,2400867478","0,1540834149","-0,3817945307","0,4766029888"
"1,867544917","-0,06755332097","0,2108141244","-0,2105652523","0,3055221297"
"1,877499917","0,1014782815","0,197125354","-0,0008425837755","0,2217136819"
"1,887455917","0,05266630992","0,1204424098","0,06933569849","0,148618819"
"1,897411917","-0,01081976093","-0,02469630003","0,1333387363","0,1360374693"
"1,907366917","-0,07599289969","-0,1571581732","0,3224628335","0,3666822756"
"1,917322917","-0,07933027111","-0,1811515649","0,4700728691","0,5099781207"
"1,927278917","-0,02218316674","-0,1723338175","0,5047041732","0,5337764888"
"1,937234917","0,038110836","-0,121187272","0,5830206102","0,5967007815"
"1,947189917","-0,002166466489","-0,05716121078","0,5046737677","0,5079052169"
"1,957145917","0,0102720961","0,06044222966","0,1524456829","0,1643120973"
"1,967101917","0,1006441762","0,2715624558","-0,2537399232","0,3850446289"
"1,977056917","0,1412565241","0,4415917394","-0,4691601187","0,6595967608"
"1,987012917","0,06849757321","0,3421865152","-0,5431250578","0,6455759887"
"1,996968917","0,03690543249","0,09592028372","-0,452281546","0,4638117168"
"2,006924917","0,05927212872","0,006649015099","-0,02737315536","0,0656253326"
"2,016879917","0,05018694431","-0,005316873193","0,3207993007","0,3247448072"
"2,026835917","-0,04006914161","-0,06532677434","0,4920104527","0,4979431787"
"2,036791917","-0,09536903746","-0,149949068","0,3932398707","0,431529341"
"2,046746917","-0,02705177777","-0,09486858889","0,1233628017","0,1579564138"
"2,056702917","0,05934631526","0,1394757546","-0,1301905954","0,1998125681"
"2,066658917","0,1592593702","0,2641936485","-0,3593745518","0,4736157719"
"2,076614917","0,168987456","0,2352792402","-0,4061873603","0,4989000429"
"2,086569917","0,06452212438","0,20489338","-0,3373480904","0,3999351645"
"2,096525917","0,04789359324","0,1688257805","-0,1068701452","0,2054681687"
"2,106481917","0,06846724078","0,1133448402","0,08191832185","0,1557094323"
"2,116436917","0,09462395601","0,05392207257","0,09208019793","0,1426185325"
"2,126392917","0,03980587073","0,03728725567","0,01871576786","0,057663912"
"2,136348917","0,004765626937","-0,03456398807","-0,1273833472","0,1320753482"
"2,146303917","0,2056614118","-0,06108944334","0,1886417019","0,2856820402"
"2,156259917","2,455626214","1,227661664","2,957222884","4,035148132"
"2,166215917","1,932670834","1,154700399","1,282189143","2,590860583"
"2,176171917","2,217783262","0,8476560889","1,937947946","3,064755404"
"2,186126917","0,9778924388","0,9011749229","1,039233239","1,687719049"
"2,196082917","-0,4944009407","0,2612636818","0,1809432578","0,5877341781"
"2,206038917","-0,5932929987","-0,02926853031","-0,266571638","0,6510865283"
"2,215993917","-0,4568562613","-0,4452029067","-1,141913854","1,308010139"
"2,225949917","-0,6429618797","-0,5707721552","-1,672325311","1,880386338"
"2,235905917","-0,3007866935","-0,4200440919","-0,9140227175","1,049927237"
"2,245861917","-0,1832577319","-0,7478869486","-0,5597890377","0,951988472"
"2,255816917","-0,2462143374","-0,7679484531","-0,5426286292","0,9720144834"
"2,265772917","0,002602814957","-0,592208194","-0,5531770062","0,8103839336"
"2,275728917","-0,1424052096","-0,5099821624","-0,427585246","0,6805807757"
"2,285683917","-0,3675218428","-0,55817506","-0,6495619243","0,9319669501"
"2,295639917","-0,3879765726","-0,5066347776","-0,688814283","0,9389727021"
"2,305595917","-0,4643269564","-0,3845626026","-0,3834042692","0,7144835558"
"2,315550917","-0,4966424708","-0,2600236335","-0,1895363259","0,5917685803"
"2,325506917","-0,4316099576","-0,2103962678","0,0512075758","0,482882968"
"2,335462917","-0,3702959081","-0,05997050554","0,1524380815","0,4049109652"
"2,345418917","-0,3781509114","0,02475111768","0,03887696743","0,38094901"
"2,355373917","-0,1529527096","0,1633162415","-0,1447694582","0,2665050133"
"2,365329917","0,193737258","0,3539245082","-0,2572511762","0,4785131663"
"2,375285917","0,173693222","0,3680157132","-0,2610302317","0,4834683883"
"2,385240917","0,03177033462","0,1443841267","-0,2661944926","0,304492427"
"2,395196917","0,0289682027","0,06037608303","-0,08670485258","0,1095543684"
"2,405152917","0,04757353127","0,1003553237","0,3068244553","0,3263061112"
"2,415107917","-0,02928972647","-0,02721761942","0,362824409","0,3650208743"
"2,425063917","-0,07779947005","-0,165323079","0,1020976478","0,2093045811"
"2,435019917","-0,008436655104","0,05389824517","0,02830227792","0,06145906701"
"2,444975917","0,02457855172","0,04571945228","0,1086137849","0,120379931"
"2,454930917","-0,0179214967","-0,01935545325","0,1025747806","0,1059122242"
"2,464886917","0,1088049889","0,1505310121","0,08621485591","0,2047708783"
"2,474842917","0,2286659662","0,3504001721","0,08256443918","0,4264801183"
"2,484797917","0,1858779424","0,2906850437","0,0081884408","0,3451310688"
"2,494753917","-0,004081868157","0,1787085251","-0,06830483437","0,1913607822"
"2,504709917","-0,1928332054","0,02783471994","0,03935819328","0,1987674121"
"2,514665917","-0,2447100681","-0,1250962088","0,1050154084","0,2942113439"
"2,524620917","0,1388759033","-0,07223979123","0,2005548191","0,2544156824"
"2,534576917","0,2780984735","0,1137178195","0,02937290311","0,301882876"
"2,544532917","0,1317390843","0,1127660389","-0,4434820712","0,476180337"
"2,554487917","0,1467670132","0,1630348442","-0,6986463761","0,7322756827"
"2,564443917","0,3067234446","0,2532548236","-0,5961101872","0,7166342389"
"2,574399917","0,1899557175","0,2303373197","-0,4023819923","0,5010486236"
"2,584354917","0,01516957775","0,1345151961","-0,2488469732","0,2832830212"
"2,594310917","-0,1503368846","0,0357655178","-0,08905777216","0,1783581731"
"2,604266917","-0,2466999487","-0,03893331997","-0,04612459123","0,2539766643"
"2,614222917","-0,2552317672","-0,03409672245","-0,1345058405","0,2905127581"
"2,624177917","-0,05371559277","0,04893088929","-0,1968570399","0,2098387262"
"2,634133917","0,1519274734","0,2229628113","-0,06122268677","0,2766633148"
"2,644089917","0,2310419092","0,3349362601","-0,1240457565","0,425382195"
"2,654044917","0,1685047683","0,2644277564","-0,2339248788","0,3911991107"
"2,664000917","-0,066545261","0,2127183433","-0,241041525","0,3282961805"
"2,673956917","-0,2112229179","0,1375155486","-0,1926768655","0,3172538757"
"2,683911917","-0,2972465698","0,01543496825","-0,1162116569","0,3195292017"
"2,693867917","-0,2860107064","-0,0484910325","0,07556649148","0,2997729125"
"2,703823917","-0,3452480442","-0,1040503255","0,2251850456","0,4251246723"
"2,713779917","-0,0280810339","0,04247483231","0,1782354122","0,1853659031"
"2,723734917","0,2727467363","0,1502401862","0,1117285967","0,3308265029"
"2,733690917","0,2571383981","0,1793763502","0,07685229421","0,3228038195"
"2,743646917","0,1508476388","0,1617707493","0,2054653108","0,301895312"
"2,753601917","0,09330438562","0,1354408103","0,2670446777","0,3136284129"
"2,763557917","-0,03264383554","0,05461774506","0,1700270909","0,1815431897"
"2,773513917","-0,06809097245","0,04191825047","0,0764780724","0,1106454509"
"2,783468917","0,04168004952","0,06107979544","0,03428105593","0,08150557487"
"2,793424917","0,0366548793","0,07236039005","-0,04537673235","0,09294436004"
"2,803380917","-0,0904448048","0,03178144433","-0,1011843127","0,1393864701"
"2,813336917","-0,1383022915","-0,04433439307","-0,1052405262","0,1793561557"
"2,823291917","-0,04526695088","-0,02659262516","-0,05496090353","0,07600635151"
"2,833247917","0,1011241595","0,04741858006","0,1089464915","0,1560254959"
"2,843203917","0,09755962372","0,03252075166","0,1585542691","0,1889839562"
"2,853158917","-0,07138814427","0,000692602694","0,1659977746","0,1806986663"
"2,863114917","-0,06589000739","-0,04069077373","0,1002598679","0,1266857263"
"2,873070917","-0,01184412003","-0,004922332317","-0,07189794838","0,0730330577"
"2,883025917","-0,05507046573","0,07218314633","-0,2908247191","0,3046673268"
"2,892981917","0,02604846865","0,1820233116","-0,4156048858","0,4544649929"
"2,902937917","0,1096096388","0,2846675279","-0,4634918278","0,5548644419"
"2,912893917","0,1710166591","0,3181043921","-0,265655964","0,4483416032"
"2,922848917","0,278097304","0,1750738958","0,1244538921","0,3513940107"
"2,932804917","0,06152557254","-0,04642316468","0,2919152248","0,3019188712"
"2,942760917","-0,2475048179","-0,2017674585","0,3155619496","0,4489410721"
"2,952715917","-0,2926590637","-0,257783419","0,2707015264","0,4747430201"
"2,962671917","-0,1402262447","-0,1057939652","0,09064821482","0,1976685651"
"2,972627917","0,164524861","0,1346737287","0,1363196468","0,2525638319"
"2,982582917","0,292272782","0,1810472652","0,07551620543","0,3520002679"
"2,992538917","0,140583875","0,1559650489","-0,03944531679","0,2136465666"
"3,002494917","0,08408771195","0,09757431485","-0,1133523685","0,1715816122"
"3,012449917","0,1115461636","0,085348664","0,004328109026","0,1405192997"
"3,022405917","0,02786885306","0,03653735027","0,03926405311","0,06044267368"
"3,032361917","-0,06641618371","-0,08542073093","0,09375717938","0,1431719924"
"3,042317917","-0,05148020223","-0,06615656734","0,1504704934","0,1722448026"
"3,052272917","0,1084617573","-0,01258942075","-0,07661314309","0,133386731"
"3,062228917","0,1451270154","0,07122500695","-0,3686903358","0,4025759753"
"3,072184917","0,01140842937","0,1645163094","0,02127626359","0,1662782238"
"3,082139917","0,1885463923","0,1165518918","-0,07997587681","0,235648523"
"3,092095917","0,1773409344","0,1672443279","-0,1412991357","0,2817550674"
"3,102051917","0,01373540193","0,131240536","-0,1591354823","0,2067289077"
"3,112006917","-0,0106239523","0,005280839726","-0,2020610619","0,2024090619"
"3,121962917","-0,05721522443","-0,003596695438","-0,1286890304","0,1408807463"
"3,131918917","-0,07170784079","-0,03069605492","-0,1903023112","0,2056677706"
"3,141874917","0,19154521","0,02893735863","-0,6078818017","0,6380025259"
"3,151829917","0,02477289855","0,1396283669","0,4918391293","0,5118745027"
"3,161785917","0,1453301331","-0,1227505251","0,07981157005","0,2062969358"
"3,171741917","-0,03105434306","-0,04914116979","0,02265737593","0,062390572"
"3,181696917","0,02329194501","-0,02658290416","-0,0784924382","0,08608268322"
"3,191652917","0,0669962275","0,0755029761","-0,08078454673","0,1292878064"
"3,201608917","0,03454900458","0,1180133303","-0,1811806548","0,2189685126"
"3,211563917","-0,02228205778","0,06581048526","-0,1655206418","0,1795120969"
"3,221519917","0,1220506865","0,02704505347","-0,005152566433","0,1251173606"
"3,231475917","0,1430121506","0,004589918107","0,2433312947","0,2822829459"
"3,241430917","0,104605884","-0,02740195289","0,3104737025","0,3287661448"
"3,251386917","0,1055371993","-0,006380920261","0,1016450733","0,1466647112"
"3,261342917","0,06342891432","0,05248044156","-0,09465589643","0,1254478483"
"3,271298917","0,008018798456","0,1410679514","-0,2077188277","0,2512201812"
"3,281253917","0,0200290525","0,2154818105","-0,2013769376","0,2956116449"
"3,291209917","0,04040228672","0,2200690974","-0,1263326025","0,2569487864"
"3,301165917","-0,02350354113","0,02323785827","0,01447244346","0,03608138193"
"3,311120917","-0,1437421755","-0,08585656777","0,230369187","0,2847861049"
"3,321076917","-0,1967985678","-0,1491331621","0,2481149018","0,3500448269"
"3,331032917","-0,0221283491","-0,07389930412","0,2028007346","0,2169767475"
"3,340987917","0,06625099987","-0,04042896464","0,1861870408","0,2017159149"
"3,350943917","0,06124614872","0,01993827447","0,1010065573","0,1197954513"
"3,360899917","0,08788218945","0,07831212468","0,06548121393","0,1346991369"
"3,370854917","0,08048984706","0,08219613768","-0,01362401247","0,1158465979"
"3,380810917","0,06344433635","0,0665530451","0,006416734457","0,09217193775"
"3,390766542","0,05910884522","0,0777909185","0,0689375031","0,119572831"
"3,400722542","0,03529657111","0,08407082811","0,1333954543","0,161580009"
"3,410677542","0,008835873753","0,07613352522","0,1039377666","0,1291411849"
"3,420633542","0,009224859774","0,05942123272","-0,03254033983","0,06837290875"
"3,430589542","0,1017748084","0,05776084274","-0,004828630686","0,1171227657"
"3,440544542","0,1051383461","0,07187017411","-0,01073256433","0,1278068139"
"3,450500542","-0,00345175758","0,02425227709","-0,105973767","0,1087682255"
