Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"0,81053025","0,08328412179","0,06171239108","0,131344251","0,1673199822"
"0,8204832501","0,02238339733","0,1227182923","0,2225099444","0,2550911036"
"0,83043625","-0,03883819308","0,1383749431","0,1530906308","0,2099827882"
"0,8403902501","-0,0962741499","0,1303543174","0,0767680943","0,179316202"
"0,85034325","-0,06869615927","0,1028843907","0,05042580307","0,1335931202"
"0,8602972501","-0,05371917419","0,02574645996","0,0181012255","0,06225981241"
"0,87025025","-0,07900896661","-0,01189323664","-0,02592129171","0,08399868598"
"0,8802042501","-0,1639717875","-0,003128698915","-0,02150839806","0,1654060066"
"0,89015725","-0,2726057087","0,03716768011","-0,01071853101","0,2753365137"
"0,9001112501","-0,3360541747","0,09218237802","-0,131016807","0,3722840352"
"0,91006425","-0,3023726776","0,04397866309","-0,2307726449","0,3829090918"
"0,9200182501","-0,2540198221","-0,004143629372","-0,2161592835","0,3335686969"
"0,92997125","-0,2452246962","0,008780471385","-0,1210490584","0,2736149171"
"0,9399252501","-0,1782473625","0,01912010282","-0,01227330565","0,1796895506"
"0,94987825","-0,09270632509","-0,01447185874","-0,02118504703","0,09619097476"
"0,9598312501","-0,1055416213","-0,03863065347","-0,01781237304","0,1137920992"
"0,96978525","-0,1506721127","-0,02510107353","-0,05090352058","0,1610071982"
"0,9797382501","-0,1742481959","-0,004014259726","-0,1204666758","0,2118744157"
"0,98969225","-0,1649739637","-0,05709192127","-0,1648645842","0,2401171116"
"0,9996452502","-0,1284691751","-0,107071728","-0,1476433647","0,2230857391"
"1,00959925","-0,129586578","-0,05795672446","-0,0948126018","0,1707076231"
"1,01955225","-0,1650093759","-0,0164901714","-0,05460188448","0,1745891912"
"1,02950625","-0,1697527469","-0,05112746894","-0,02825316131","0,1795222946"
"1,03945925","-0,04768897723","-0,04296534061","-0,008589559793","0,06476140503"
"1,04941325","0,0459917498","0,008213145286","-0,06199568868","0,07762835964"
"1,05936625","-0,02136243694","0,02956703067","-0,1250467998","0,1302584552"
"1,06932025","-0,06589157883","0,01534367859","-0,09910387337","0,1199946097"
"1,07927325","-0,01538778853","0,01088473812","-0,07108693957","0,07354328343"
"1,08922725","0,04329589102","0,0007651081681","-0,1540770561","0,1600464269"
"1,09918025","0,0247777956","-0,0572392711","-0,2310398626","0,2393108678"
"1,10913325","-0,06503463283","-0,1054231055","-0,2124661821","0,2459378238"
"1,11908725","-0,1213562565","-0,0646419923","-0,1797334689","0,2262963721"
"1,12904025","-0,1411053736","-0,03366490558","-0,09859691978","0,1754006981"
"1,13899425","-0,09069510218","0,01361144096","-0,06826273441","0,1143270475"
"1,14894725","-0,07111372713","0,0912976943","-0,05441828191","0,1278819009"
"1,15890125","-0,1487541895","0,153181555","-0,0621915704","0,2223964683"
"1,16885425","-0,1728090865","0,164250188","-0,07928532064","0,2512514014"
"1,17880825","-0,1240118792","0,09153611451","-0,03102474153","0,1572270365"
"1,18876125","-0,0772500876","0,06003906414","-0,008431100249","0,0982005535"
"1,19871525","-0,1351556124","0,07687831432","-0,01739839017","0,1564609176"
"1,20866825","-0,193721434","0,09389078826","-0,03856531084","0,2187024401"
"1,21862225","-0,2230209911","0,09261477962","-0,01688617408","0,2420764399"
"1,22857525","-0,2744083322","0,1538516459","-0,03109198451","0,3161280962"
"1,23852925","-0,241757078","0,1853542511","-0,07069809973","0,3127313615"
"1,24848225","-0,2505146356","0,1631070574","-0,1117367828","0,3191341465"
"1,25843525","-0,2614106662","0,1496295176","-0,2000040114","0,3615606913"
"1,26838925","-0,2386118242","0,1553157887","-0,3096849132","0,420670111"
"1,27834225","-0,2560980688","0,1176024172","-0,3610398388","0,4580025268"
"1,288297","-0,2948295867","0,06410156339","-0,2642730975","0,40109072"
"1,29825","-0,3168131807","0,03877230227","-0,08945772171","0,3314763443"
"1,308204","-0,295417707","0,06606988236","0,05541172385","0,3077455281"
"1,318157","-0,2856944817","0,09062292561","0,1491572088","0,3347860876"
"1,328111","-0,3062206206","0,05260783777","0,1287451637","0,3363242041"
"1,338064","-0,3017284972","0,03392379105","0,01587343633","0,3040442001"
"1,348018","-0,3082177006","0,05301699668","-0,06989878535","0,3204602831"
"1,357971","-0,317693479","0,1038059118","-0,03855127752","0,3364387239"
"1,367925","-0,2693162479","0,1125385822","0,08417183876","0,3037779984"
"1,377878","-0,185196157","0,1189718351","0,2339763343","0,3212426484"
"1,387831","-0,05792734221","0,1008907825","0,297719171","0,3196423498"
"1,397785","0,04350463662","0,1051538412","0,2523155415","0,2767907445"
"1,407738","0,07545535784","0,1269309188","0,1407962751","0,2040307827"
"1,417692","0,1115028576","0,1342551412","0,01835148633","0,1754824984"
"1,427645","0,1690163997","0,1586884627","-0,1175296193","0,2599264953"
"1,437599","0,2024684666","0,1851411201","-0,2205511272","0,352013514"
"1,447552","0,2120596544","0,2035317828","-0,2365619731","0,3773010082"
"1,457506","0,2106274155","0,1674313657","-0,2596806943","0,3739401468"
"1,467459","0,1676134334","0,1293927428","-0,2443750226","0,3233510424"
"1,477413","0,09155983228","0,06061603814","-0,1426439953","0,1800133783"
"1,487366","0,03326024171","-0,01258189246","0,03137265086","0,04742141835"
"1,49732","-0,01221592985","-0,0828274177","0,1838715434","0,2020355279"
"1,507273","-0,06436256848","-0,1602609251","0,2180958813","0,2781940291"
"1,517227","-0,121487088","-0,2154435843","0,1691482544","0,2996434257"
"1,52718","-0,1401687958","-0,1942209689","0,1500775605","0,2826523488"
"1,537133","-0,1768649711","-0,2161722936","0,1034395838","0,297844634"
