Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"2,311221041","-0,4724092337","2,329223445","-0,4642800325","2,42157145"
"2,321174042","-0,3556086525","2,436363439","-0,5530869591","2,523535121"
"2,331128041","-0,3727544064","2,559865404","-0,7180006599","2,684656716"
"2,341082042","-0,6456600773","2,621665211","-0,8422990161","2,82833397"
"2,351036042","-0,7731497707","2,745222725","-1,018732901","3,028502122"
"2,360989042","-0,7387812989","3,128346913","-1,37858634","3,497549501"
"2,370943042","-0,587521139","3,539504699","-1,997521718","4,106503089"
"2,380897042","-0,6076724714","3,427063619","-2,675200564","4,38984384"
"2,390851042","-0,9833882368","3,163061247","-3,077887781","4,521659216"
"2,400804042","-1,296052891","2,855998811","-2,529734702","4,029396973"
"2,410758042","-1,17559769","2,623144557","-1,880516009","3,435004768"
"2,420712042","-1,096233067","2,707590922","-0,9282834917","3,065042541"
"2,430666042","-1,194620656","3,16398423","0,6391334152","3,44186087"
"2,440619041","-1,159140775","3,60734468","1,292597187","4,003417348"
"2,450573042","-1,411811827","3,793606272","1,159625071","4,210628396"
"2,460527041","-0,7305517083","3,369355401","0,9491042572","3,575899958"
"2,470481042","0,1351452336","2,909176606","0,5964323688","2,972760389"
"2,480434041","0,2815198621","2,993119526","-0,09516752779","3,007835565"
"2,490388042","0,3921318964","3,197000826","-0,5343957496","3,264990126"
"2,500342041","0,4459030377","3,146500471","-0,4024971825","3,203326195"
"2,510296042","1,338206784","2,779725683","0,594077695","3,141751196"
"2,520249041","1,466679322","2,456207719","1,099952481","3,064963304"
"2,530203042","0,7426890662","2,099345716","0,6231237388","2,31238463"
"2,540157042","1,349017847","1,657631989","-1,239906757","2,470822076"
"2,550111042","1,673269783","2,381643148","-1,662349961","3,351934254"
"2,560064042","1,376308119","3,137989556","-1,217720082","3,636487961"
"2,570018042","0,5858030078","3,698374133","-0,1420540112","3,747174366"
"2,579972042","0,7008338926","3,760908935","1,185445206","4,005107301"
"2,589926042","1,475185558","3,150789111","2,321558622","4,182496729"
"2,599879042","1,613953142","2,621517569","2,833326232","4,183890133"
"2,609833041","1,964295061","2,553787516","2,854782005","4,304656323"
"2,619787042","2,756269577","2,590296069","3,428577463","5,10507582"
"2,629741041","2,38292822","2,39408193","3,881327371","5,14535493"
"2,639694042","0,5170175323","1,67915676","3,596290811","4,002521973"
"2,649648041","-0,1669182725","0,7631797564","2,729329993","2,838934177"
"2,659602042","0,3217187753","0,7419855","2,647837933","2,768590106"
"2,669556041","0,8535689396","0,941683702","2,298227062","2,626251275"
"2,679509042","0,9404215805","1,028707666","1,477016614","2,030815179"
"2,689463041","0,3949517527","1,357654477","1,15996304","1,828859432"
"2,699417042","0,2905359397","1,404546077","1,574428888","2,129785702"
"2,709371042","0,2479141961","1,309701754","3,455161244","3,70336595"
"2,719325042","0,4832848721","1,691716725","6,845955169","7,068420752"
"2,729278042","1,304511766","1,881127043","6,605966143","6,991364572"
"2,739232042","1,221808674","2,468409104","6,207501785","6,791092575"
"2,749186042","0,8448731797","2,258747539","5,067635041","5,612189951"
"2,759140042","0,2921650471","1,453052385","3,72446821","4,008539023"
"2,769093042","-0,06679998033","1,370909092","2,971412323","3,273094127"
"2,779046542","-0,03547264539","1,921878628","2,771190795","3,372591613"
"2,789000541","0,05263166517","2,757762664","2,816227219","3,94197422"
"2,798953542","0,07280755587","3,424849278","2,903810323","4,49076919"
"2,808907541","0,2511566234","3,35216371","2,940215673","4,465976869"
"2,818861542","0,07280192792","2,96446583","2,627858582","3,962196172"
"2,828815541","-0,02718012415","3,062839094","1,848399593","3,577471611"
"2,838769542","0,1118366971","3,575824094","0,4798722178","3,609612548"
"2,848722541","-0,1465380216","3,847090754","-1,227514753","4,040838172"
"2,858676542","-0,7202096649","3,995091091","-2,792202179","4,927052648"
"2,868630541","-1,26532548","3,802916501","-4,045511924","5,694680783"
"2,878584542","-1,659558939","3,359673874","-4,735009162","6,038365356"
"2,888537541","-1,810911339","2,949894569","-4,807750863","5,924166288"
"2,898491542","-1,457941242","2,949014855","-5,000795519","5,985836375"
"2,908445542","-1,014151388","3,201919504","-4,952799234","5,984230259"
"2,918399542","-0,6028349237","3,208770979","-4,283984767","5,386292475"
"2,928352542","-0,4992376113","3,053028343","-3,503590808","4,673902952"
"2,938306542","-0,612962959","2,913334853","-3,052675171","4,264043768"
"2,948260542","-1,301477061","2,595022373","-2,684862503","3,954297702"
"2,958214542","-1,791425054","2,077501396","-2,629723844","3,800087271"
"2,968167542","-2,304693498","1,885474156","-2,772552611","4,068620515"
"2,978121541","-2,157898126","1,759952124","-3,005608009","4,09727169"
"2,988075542","-1,352965887","1,511055303","-3,159493276","3,754490989"
"2,998029541","-0,8569870757","1,889922718","-3,335296832","3,928159834"
"3,007982542","-1,063291754","2,10481067","-3,745612911","4,426108154"
"3,017936541","-1,116028889","2,359424021","-3,620650896","4,463352451"
"3,027890542","-1,100751795","2,976650258","-2,257013547","3,894382034"
"3,037844541","-1,02168136","3,604942351","-2,218939987","4,354668394"
"3,047797542","-1,328586214","4,080064583","-2,036401024","4,749631298"
"3,057751541","-2,231087578","3,499468521","0,775824945","4,22207722"
"3,067705542","-2,804207098","1,911382584","4,496819324","5,633679513"
"3,077659542","-3,053731179","0,3252195033","8,092415485","8,65553177"
"3,087612542","-2,439629694","-0,0946700942","10,20366496","10,49168881"
"3,097566542","-0,7474819558","0,2449731197","10,85946294","10,88791424"
"3,107520542","0,5228151928","0,104875733","11,37855536","11,39104283"
"3,117474542","0,4855498642","-0,09835404105","10,44134025","10,45308655"
"3,127427542","0,2326603454","-0,0207230439","8,459890185","8,463114215"
"3,137381542","0,1402527399","0,2926796751","6,042842438","6,051551616"
"3,147335542","0,09368244465","0,959833094","3,341038213","3,477440482"
"3,157289542","0,5828765494","1,812838727","1,231468055","2,2677396"
"3,167242541","0,8489201839","2,492898705","0,04856755793","2,633926393"
"3,177196542","1,196351871","2,667046037","-0,5250442976","2,969859235"
"3,187150541","1,781269172","2,766708612","-0,7400271213","3,372719458"
"3,197104542","2,034191069","2,509247228","-0,6566306233","3,296273461"
"3,207057541","1,642328218","1,703904369","-0,9200897884","2,539113486"
"3,217011542","1,089969968","0,7722126813","-1,820092052","2,257671817"
"3,226965541","-0,1814171929","0,1585792659","-1,713934683","1,730789322"
"3,236919542","-1,665279124","-0,2090647837","-1,041195565","1,975082492"
"3,246872541","-1,998639413","-0,08432708234","-1,541458193","2,525423514"
"3,256826542","-1,27057745","0,2686378978","-3,535196763","3,76618501"
"3,266780542","-0,620925405","0,7694031673","-5,183124567","5,276581267"
"3,276734542","0,01061234923","0,9534501272","-5,906675404","5,983142493"
"3,286687542","1,339996471","0,8107996269","-5,696525888","5,907909425"
"3,296641542","1,851725781","0,4231321527","-4,262766976","4,666809561"
"3,306595542","1,52263469","-0,2477229191","-3,207134051","3,558861035"
"3,316549542","1,385312831","-0,8622527126","-2,901050438","3,328462862"
"3,326502542","1,182000976","-1,010148531","-3,117716675","3,483917856"
"3,336456541","0,8667166232","-1,024421584","-3,727105304","3,961306758"
"3,346410542","0,824324529","-1,040334855","-3,984295669","4,199573731"
"3,356364541","1,119848948","-0,654760903","-3,496910949","3,729766707"
"3,366317542","2,029750109","-0,00596196726","-3,923563564","4,417496133"
"3,376271541","2,975250143","-0,03974191681","-4,298939606","5,228247753"
"3,386225542","2,795412593","0,1359873788","-4,199159794","5,04636177"
"3,396179541","1,834384694","-0,02267769501","-3,199943145","3,688511572"
"3,406132542","0,7866025329","-1,016838403","-1,050095612","1,659941167"
"3,416086541","0,9643622741","-1,392771539","0,8640249306","1,901669329"
"3,426040542","2,806697719","-0,8810681024","1,573672843","3,336207324"
"3,435994542","4,610535974","-0,4487610836","1,673402953","4,925312774"
"3,445947542","4,13415162","0,1446180153","1,331710966","4,34575403"
"3,455901542","2,748478747","0,9308230837","1,20718106","3,142905209"
"3,465855542","1,463202421","1,133025356","2,954368858","3,486115766"
"3,475809542","0,4072313441","0,8260468264","5,735473607","5,808945535"
"3,485762542","-0,08827559743","0,5311758341","7,468997047","7,488381483"
"3,495716542","-0,1523731774","0,5633435601","7,255486552","7,278918784"
