Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"72,96346213","-0,8672964478","-0,4989125061","9,60642334","9,658389421"
"72,97341512","-0,860710144","-0,479153595","9,646539917","9,696707817"
"72,98336713","-0,8554710388","-0,4514611816","9,668693848","9,716958815"
"72,99332012","-0,8414002991","-0,4739144897","9,690249023","9,738248074"
"73,00327213","-0,852177887","-0,4990621948","9,705666962","9,755779897"
"73,01322512","-0,8479866028","-0,4881349182","9,721833344","9,770946757"
"73,02317713","-0,8448431396","-0,4647834778","9,746232605","9,79381609"
"73,03313012","-0,8463400269","-0,4379891968","9,821975098","9,868096108"
"73,04308213","-0,8527766418","-0,4411326599","9,860744476","9,907376426"
"73,05303513","-0,8544232178","-0,4546046448","9,886640625","9,933899902"
"73,06298713","-0,8524772644","-0,4626878357","9,935738525","9,982970378"
"73,07294013","-0,8677455139","-0,4845423889","9,971963196","10,02136785"
"73,08289213","-0,8512797546","-0,4772076416","10,01282822","10,06027501"
"73,09284513","-0,8620573425","-0,4504133606","10,05054977","10,09750295"
"73,10279713","-0,8527766418","-0,4623884583","10,08422974","10,13078084"
"73,11275013","-0,8681945801","-0,4867877197","10,12210098","10,17092191"
"73,12270212","-0,8490344238","-0,4724176025","10,15817596","10,20453707"
"73,13265513","-0,8681945801","-0,4505630493","10,1975441","10,24434842"
"73,14260712","-0,8560697937","-0,4233197021","10,2373613","10,28181022"
"73,15256013","-0,8604107666","-0,4477189636","10,27119095","10,31688531"
"73,16251212","-0,8575666809","-0,4996609497","10,30472122","10,35240847"
"73,17246513","-0,84948349","-0,4728666687","10,32941986","10,375073"
"73,18241712","-0,8608598328","-0,4773573303","10,33989807","10,38664728"
"73,19237013","-0,8620573425","-0,4785548401","10,38705002","10,43374169"
"73,20232212","-0,8503816223","-0,4652325439","10,40830582","10,45334493"
"73,21227513","-0,8563691711","-0,4667294312","10,42087967","10,46641952"
"73,22222712","-0,8406518555","-0,4592449951","10,44348267","10,48732243"
"73,23218013","-0,8499325562","-0,4613406372","10,48120422","10,52572385"
"73,24213212","-0,8493338013","-0,4617897034","10,47701294","10,52152165"
"73,25208513","-0,8244854736","-0,4417314148","10,51413574","10,55565978"
"73,26203712","-0,8434959412","-0,5066963196","10,50395691","10,5499449"
"73,27199013","-0,8402027893","-0,4797523499","10,51907547","10,56347726"
"73,28194212","-0,8405021667","-0,4784051514","10,51593201","10,56030972"
"73,29189513","-0,8363108826","-0,4549040222","10,50949539","10,55252799"
"73,30184712","-0,8310717773","-0,482895813","10,5160817","10,5599168"
"73,31180013","-0,8268804932","-0,4556524658","10,4934787","10,53586474"
"73,32175212","-0,8080197144","-0,4641847229","10,48719177","10,52851151"
"73,33170513","-0,8378077698","-0,5066963196","10,49228119","10,53786637"
"73,34165712","-0,8086184692","-0,4592449951","10,46578629","10,5070192"
"73,35161013","-0,8099656677","-0,4688250732","10,44497955","10,48682217"
"73,36156212","-0,8283773804","-0,4867877197","10,42686722","10,47104251"
"73,37151513","-0,8065228271","-0,4572990417","10,41938278","10,46055156"
"73,38146712","-0,7918533325","-0,4682263184","10,35741165","10,39818464"
"73,39142013","-0,8081694031","-0,4978646851","10,34543655","10,3888914"
"73,40137212","-0,7809260559","-0,4665797424","10,31594788","10,35598005"
"73,41132513","-0,8038284302","-0,4834945679","10,2824176","10,32511593"
"73,42127713","-0,7791297913","-0,4712200928","10,30576904","10,34591548"
"73,43123013","-0,818946991","-0,4734654236","10,23586441","10,27948267"
"73,44118213","-0,7536827087","-0,4093986511","10,17149826","10,20759628"
"73,45113513","-0,7914042664","-0,5384303284","10,11746063","10,1626393"
"73,46108713","-0,7954458618","-0,5218148804","10,20652542","10,25076515"
"73,47104013","-0,7574249268","-0,3992198181","10,1072818","10,14348137"
"73,48099213","-0,7908055115","-0,4586462402","10,03333557","10,07489714"
"73,49094512","-0,7511380005","-0,4605921936","9,975855103","10,01469113"
"73,50089713","-0,7532336426","-0,520916748","9,942025452","9,984116649"
"73,51085012","-0,7722441101","-0,5517526245","9,920170898","9,965469511"
"73,52080213","-0,7476951599","-0,3872447205","9,893526306","9,929293494"
"73,53075512","-0,7713459778","-0,4028123474","9,791887665","9,830477936"
"73,54070713","-0,7310797119","-0,5227130127","9,78889389","9,830063582"
"73,55066012","-0,7568261719","-0,5700146484","9,719737701","9,765807879"
"73,56061213","-0,7334747314","-0,4796026611","9,720336456","9,759761509"
"73,57056512","-0,762664032","-0,4113446045","9,651329956","9,690151223"
"73,58051713","-0,7243437195","-0,4505630493","9,618997192","9,656748307"
"73,59047012","-0,7457492065","-0,5252577209","9,575138397","9,618488077"
"73,60042213","-0,7274871826","-0,5519023132","9,542206879","9,585799178"
"73,61037496","-0,7144642639","-0,4297563171","9,494605865","9,531143175"
"73,62032696","-0,7167095947","-0,4593946838","9,497749329","9,535825"
"73,63027996","-0,7493417358","-0,5065466309","9,457932129","9,501083237"
"73,64023196","-0,7116201782","-0,4854405212","9,408085785","9,447440601"
"73,65018496","-0,7117698669","-0,4906796265","9,366322632","9,406135364"
"73,66013696","-0,7086264038","-0,4974156189","9,346863098","9,386875063"
"73,67008996","-0,7207511902","-0,5135820007","9,34431839","9,386135249"
"73,68004196","-0,70907547","-0,4679269409","9,320218506","9,358857657"
"73,68999496","-0,7081773376","-0,4525090027","9,279203796","9,317183192"
"73,69994696","-0,7104226685","-0,4748126221","9,255253601","9,294614926"
"73,70989996","-0,7009922791","-0,5360353088","9,267827454","9,30974488"
"73,71985196","-0,7174580383","-0,5372328186","9,227411499","9,270840745"
"73,72980496","-0,6978488159","-0,458795929","9,23429718","9,271986361"
"73,73975696","-0,7021897888","-0,4679269409","9,210346985","9,248919813"
"73,74970996","-0,7089257813","-0,5150788879","9,234446869","9,275930735"
"73,75966196","-0,7062313843","-0,516126709","9,222471771","9,263861782"
"73,76961496","-0,6933581543","-0,5077441406","9,223968658","9,263916421"
"73,77956696","-0,706381073","-0,492026825","9,224866791","9,264946407"
"73,78951996","-0,7182064819","-0,4870870972","9,257049866","9,297636614"
"73,79947196","-0,7176077271","-0,4882846069","9,280401306","9,320902913"
"73,80942496","-0,7066804504","-0,5239105225","9,280550995","9,322151375"
"73,81937696","-0,7255412292","-0,5147795105","9,294921112","9,337396131"
"73,82932996","-0,7214996338","-0,4863386536","9,329199829","9,369688173"
"73,83928196","-0,7238946533","-0,5102888489","9,360035706","9,40184485"
"73,84923496","-0,7253915405","-0,4989125061","9,379794617","9,421021899"
"73,85918696","-0,7297325134","-0,5044509888","9,414073334","9,455779031"
"73,86913996","-0,7328759766","-0,5065466309","9,426497498","9,468503142"
"73,87909196","-0,7439529419","-0,510737915","9,463171234","9,506099568"
"73,88904496","-0,7454498291","-0,4912783813","9,516460419","9,558246115"
"73,89899696","-0,7550299072","-0,5056484985","9,546996918","9,590146021"
"73,90894996","-0,7568261719","-0,5077441406","9,578132172","9,621393135"
"73,91890196","-0,7426057434","-0,4896318054","9,602232056","9,643342939"
"73,92885496","-0,7491920471","-0,5044509888","9,66375412","9,705869524"
"73,93880696","-0,7629634094","-0,4954696655","9,720037079","9,762516283"
"73,94875996","-0,7614665222","-0,4778063965","9,758806458","9,800124167"
"73,95871196","-0,769100647","-0,4848417664","9,793833618","9,835942471"
"73,96866496","-0,7801776123","-0,4905299377","9,837991791","9,881061643"
"73,97861696","-0,7800279236","-0,4899311829","9,882149963","9,924986853"
"73,98856996","-0,7899073792","-0,4825964355","9,942624207","9,985621117"
"73,99852196","-0,7917036438","-0,4833448792","9,988279266","10,03125813"
"74,00847496","-0,7909552002","-0,4682263184","10,02585114","10,06789635"
"74,01842696","-0,7926017761","-0,4692741394","10,05054977","10,09266994"
"74,02837996","-0,8042774963","-0,5051994324","10,08048752","10,12513296"
"74,03833196","-0,7963439941","-0,5035528564","10,13227982","10,17599251"
"74,04828496","-0,7942483521","-0,4656816101","10,17299515","10,21457391"
"74,05823696","-0,8026309204","-0,4414320374","10,19514908","10,23621724"
"74,06818996","-0,8102650452","-0,4584965515","10,23810974","10,28035211"
"74,07814196","-0,8261320496","-0,4894821167","10,28990204","10,33461034"
"74,08809496","-0,8187973022","-0,4502636719","10,31460068","10,35684091"
"74,09804696","-0,8140072632","-0,4653822327","10,33465897","10,37710771"
"74,10799996","-0,8554710388","-0,4676275635","10,38166122","10,42733887"
"74,11795196","-0,806073761","-0,4114942932","10,38225998","10,42163158"
"74,12790496","-0,8481362915","-0,4908293152","10,36983582","10,416033"
"74,13785696","-0,8081694031","-0,4819976807","10,41279648","10,45522788"
"74,14780996","-0,8183482361","-0,4532574463","10,41339523","10,45533053"
"74,15776196","-0,8101153564","-0,449664917","10,43584854","10,47689936"
"74,16771496","-0,8397537231","-0,4400848389","10,50874695","10,55142755"
"74,17766696","-0,8437953186","-0,4234693909","10,51952454","10,56180445"
"74,18761996","-0,8333171082","-0,4369413757","10,51653076","10,55853941"
"74,19757296","-0,8774752808","-0,4861889648","10,5160817","10,56382113"
"74,20752496","-0,833915863","-0,4348457336","10,50650162","10,54851092"
"74,21747696","-0,8574169922","-0,4346960449","10,50290909","10,54681108"
"74,22742996","-0,8336164856","-0,4384382629","10,48240173","10,52463257"
"74,23738196","-0,8530760193","-0,4397854614","10,45201492","10,49598809"
"74,24733496","-0,8394543457","-0,4796026611","10,39573196","10,44059124"
"74,25728696","-0,8506809998","-0,4601431274","10,48300049","10,52752056"
"74,26723996","-0,8554710388","-0,4294569397","10,46578629","10,50946937"
"74,27719196","-0,9163943481","-0,4558021545","10,48359924","10,53344138"
"74,28714496","-0,8753796387","-0,3926335144","10,41788589","10,46196908"
"74,29709696","-0,8553213501","-0,4272116089","10,42192749","10,46568951"
"74,30704996","-0,9129515076","-0,539178772","10,37103333","10,4250912"
"74,31700196","-0,856967926","-0,4626878357","10,35157379","10,3972859"
"74,32695496","-0,8714877319","-0,4483177185","10,28586044","10,33244428"
"74,33690796","-0,8768765259","-0,4568499756","10,25173141","10,29930198"
"74,34685996","-0,8599617004","-0,4288581848","10,24679169","10,29175366"
"74,35681296","-0,8824150085","-0,5116360474","10,22164398","10,27241127"
"74,36676496","-0,8936416626","-0,4692741394","10,17733612","10,2272667"
"74,37671796","-0,8921447754","-0,4040098572","10,19769379","10,24461345"
"74,38666996","-0,8937913513","-0,4550537109","10,14021332","10,18969396"
"74,39662296","-0,8813671875","-0,4905299377","10,09096573","10,14125323"
"74,40657496","-0,9005273438","-0,48559021","10,03573059","10,08774682"
"74,41652696","-0,8836125183","-0,4800517273","9,969418488","10,02000627"
"74,42647996","-0,852177887","-0,4875361633","9,93049942","9,978913638"
"74,43643296","-0,8809181213","-0,4915777588","9,908644867","9,959864885"
"74,44638496","-0,8710386658","-0,4767585754","9,872420197","9,922231988"
"74,45633796","-0,866098938","-0,4757107544","9,797725525","9,847428779"
"74,46628996","-0,8677455139","-0,4652325439","9,817185059","9,866435327"
"74,47624296","-0,8744815063","-0,4861889648","9,788744202","9,839746473"
"74,48619496","-0,8834628296","-0,4728666687","9,770482178","9,821732609"
"74,49614796","-0,8672964478","-0,4601431274","9,713001709","9,762496455"
"74,50609996","-0,8887019348","-0,5114863586","9,68007019","9,734226642"
"74,51605296","-0,868793335","-0,5257067871","9,656419373","9,709665524"
"74,52600496","-0,8545729065","-0,4948709106","9,624236298","9,674766994"
"74,53595796","-0,8632548523","-0,4887336731","9,582473145","9,633683673"
"74,54590996","-0,8649014282","-0,5017565918","9,564809875","9,616933093"
"74,55586196","-0,8617579651","-0,5049000549","9,551786957","9,603863021"
"74,56581496","-0,8563691711","-0,5078938293","9,556427307","9,608154202"
"74,57576796","-0,867146759","-0,4843927002","9,551337891","9,602845166"
"74,58571996","-0,8637039185","-0,4776567078","9,536518707","9,587456881"
"74,59567296","-0,8809181213","-0,5131329346","9,514664154","9,569125149"
"74,60562496","-0,8711883545","-0,5284011841","9,522298279","9,576656069"
"74,61557812","-0,8711883545","-0,5186714172","9,507928162","9,561834924"
"74,62553013","-0,867146759","-0,5165757751","9,486822052","9,540366171"
"74,63548312","-0,8632548523","-0,5192701721","9,497150574","9,550430329"
"74,64543513","-0,8719367981","-0,5192701721","9,501940613","9,555981933"
"74,65538712","-0,8638536072","-0,54292099","9,495354309","9,550013597"
"74,66534013","-0,8677455139","-0,519868927","9,513466644","9,567094312"
"74,67529212","-0,8680448914","-0,5116360474","9,549990692","9,602999302"
"74,68524513","-0,8734336853","-0,5195695496","9,560468903","9,614333287"
"74,69519812","-0,8701405334","-0,5083428955","9,577234039","9,630107418"
"74,70515013","-0,8714877319","-0,5047503662","9,5923526","9,64507606"
"74,71510312","-0,8689430237","-0,5336402893","9,620194702","9,674088073"
"74,72505513","-0,8782237244","-0,5245092773","9,63800766","9,692140039"
"74,73500812","-0,8705895996","-0,4984634399","9,671837311","9,723725059"
"74,74496013","-0,8662486267","-0,5204676819","9,671837311","9,724490231"
"74,75491312","-0,8604107666","-0,5403762817","9,704469452","9,757512006"
"74,76486513","-0,8646020508","-0,5240602112","9,732910309","9,785280726"
"74,77481812","-0,8605604553","-0,5029541016","9,78664856","9,837276918"
"74,78477013","-0,8747808838","-0,5001100159","9,81239502","9,863997549"
"74,79472212","-0,8807684326","-0,4936734009","9,885443115","9,936873353"
"74,80467513","-0,872535553","-0,5004093933","9,896370392","9,947355165"
"74,81462812","-0,8825646973","-0,5046006775","9,930649109","9,982551478"
"74,82458013","-0,8578660583","-0,5004093933","9,956395569","10,00580614"
"74,83453312","-0,8656498718","-0,48559021","9,995913391","10,04507004"
"74,84448513","-0,846789093","-0,4902305603","10,02974304","10,07735696"
"74,85443812","-0,859662323","-0,4887336731","10,05144791","10,0999745"
"74,86439013","-0,8563691711","-0,5054988098","10,09276199","10,14163408"
"74,87434312","-0,8655001831","-0,4932243347","10,14380585","10,1926031"
"74,88429513","-0,8581654358","-0,47271698","10,20023849","10,24718374"
"74,89424713","-0,8515791321","-0,4622387695","10,22284149","10,26865813"
"74,90420013","-0,8563691711","-0,4520599365","10,24978546","10,29542755"
"74,91415213","-0,8312214661","-0,492026825","10,28032196","10,32560115"
"74,92410513","-0,8421487427","-0,4758604431","10,28885422","10,33422367"
"74,93405813","-0,8319699097","-0,4532574463","10,32448013","10,36785929"
"74,94401013","-0,8577163696","-0,4748126221","10,34543655","10,39178435"
"74,95396313","-0,8295748901","-0,4564009094","10,38345749","10,42653757"
"74,96391513","-0,8455915833","-0,4581971741","10,41414368","10,4584587"
"74,97386813","-0,8336164856","-0,4321513367","10,42372375","10,46592987"
"74,98382012","-0,8247848511","-0,4366419983","10,45141617","10,49299891"
"74,99377213","-0,8384065247","-0,439486084","10,45845154","10,50120384"
"75,00372512","-0,8024812317","-0,4083508301","10,46039749","10,49907816"
"75,01367713","-0,8238867188","-0,4520599365","10,48659302","10,52861722"
"75,02363012","-0,8312214661","-0,4760101318","10,48180298","10,52547901"
"75,03358213","-0,8038284302","-0,4248165894","10,48988617","10,52921275"
"75,04353512","-0,8081694031","-0,4156855774","10,46713348","10,50651301"
"75,05348813","-0,8312214661","-0,439486084","10,50290909","10,54491235"
"75,06344012","-0,8138575745","-0,4200265503","10,48434769","10,52427351"
"75,07339213","-0,8119116211","-0,4354444885","10,47955765","10,51997818"
"75,08334512","-0,8225395203","-0,4650828552","10,48389862","10,52639557"
"75,09329713","-0,8108638","-0,4212240601","10,45440994","10,49426591"
"75,10325012","-0,8072712708","-0,4315525818","10,45321243","10,49321565"
"75,11320213","-0,812510376","-0,4718188477","10,42896286","10,4712011"
"75,12315512","-0,8110134888","-0,4477189636","10,4045636","10,44572347"
"75,13310713","-0,7849676514","-0,4358935547","10,34887939","10,38775636"
"75,14306012","-0,8096662903","-0,4703219604","10,34408936","10,38638276"
"75,15301213","-0,7929011536","-0,4472698975","10,33465897","10,37467679"
"75,16296512","-0,8044271851","-0,4712200928","10,30576904","10,34785132"
"75,17291713","-0,79215271","-0,4644841003","10,29933243","10,34018858"
"75,18287012","-0,8141569519","-0,4623884583","10,21894958","10,26175352"
"75,19282213","-0,772842865","-0,4128414917","10,18137772","10,21901054"
"75,20277512","-0,785716095","-0,5498066711","10,11267059","10,15803838"
"75,21272713","-0,7918533325","-0,5298980713","10,17703674","10,22154101"
"75,22268012","-0,7577243042","-0,4002676392","10,09231293","10,12862975"
"75,23263213","-0,7846682739","-0,4712200928","10,03333557","10,07499754"
"75,24258512","-0,7450007629","-0,4822970581","9,975855103","10,01525445"
"75,25253713","-0,7580236816","-0,5110372925","9,941426697","9,983372365"
"75,26249012","-0,7869136047","-0,5655239868","9,912536774","9,959790946"
"75,27244213","-0,7493417358","-0,4248165894","9,890382843","9,927822266"
"75,28239513","-0,7638615417","-0,4360432434","9,814939728","9,854271156"
"75,29234713","-0,7662565613","-0,5264552307","9,768985291","9,813122736"
"75,30230013","-0,7526348877","-0,5599855042","9,723629608","9,7687776"
"75,31225213","-0,7490423584","-0,5062472534","9,687854004","9,729946862"
"75,32220513","-0,7602690125","-0,476459198","9,667945404","9,709489723"
"75,33215712","-0,7168592834","-0,4676275635","9,595496063","9,633592656"
"75,34211013","-0,7387138367","-0,5260061646","9,564959564","9,607852626"
"75,35206212","-0,7214996338","-0,5635780334","9,525741119","9,569635615"
"75,36201513","-0,733175354","-0,4945715332","9,502689056","9,543754314"
"75,37196712","-0,703686676","-0,5086422729","9,47888855","9,518572374"
"75,38192013","-0,7515870667","-0,5126838684","9,459129639","9,502781771"
"75,39187212","-0,7122189331","-0,4861889648","9,425449677","9,464815747"
"75,40182513","-0,7384144592","-0,5304968262","9,38877594","9,432698259"
"75,41177712","-0,7152127075","-0,5331912231","9,359886017","9,40230229"
"75,42173013","-0,7310797119","-0,5269042969","9,350305939","9,393632249"
"75,43168212","-0,7147636414","-0,4908293152","9,328601074","9,368809875"
"75,44163513","-0,7044351196","-0,4824467468","9,304800568","9,343890908"
"75,45158712","-0,7066804504","-0,5017565918","9,296867065","9,337178062"
"75,46154013","-0,6956034851","-0,5298980713","9,281299438","9,322401806"
"75,47149212","-0,7122189331","-0,5423222351","9,235644379","9,278927541"
"75,48144513","-0,7021897888","-0,4722679138","9,266480255","9,305039699"
"75,49139712","-0,7162605286","-0,4796026611","9,26707901","9,30708339"
"75,50135013","-0,7072792053","-0,5137316895","9,246871033","9,288099268"
"75,51130212","-0,7002438354","-0,5066963196","9,238488464","9,278833531"
"75,52125513","-0,7099736023","-0,4983137512","9,239236908","9,279864102"
"75,53120712","-0,7117698669","-0,5066963196","9,24133255","9,282541937"
"75,54116013","-0,7161108398","-0,4858895874","9,282197571","9,322451135"
"75,55111212","-0,7077282715","-0,4888833618","9,299411774","9,339108393"
"75,56106513","-0,7035369873","-0,5143304443","9,293274536","9,334047981"
"75,57101712","-0,7021897888","-0,4945715332","9,31976944","9,359261398"
"75,58097013","-0,7182064819","-0,486638031","9,333241425","9,373474949"
"75,59092212","-0,7253915405","-0,4917274475","9,367220764","9,408124872"
"75,60087513","-0,7295828247","-0,4769082642","9,386680298","9,427062088"
"75,61082712","-0,734223175","-0,4766088867","9,416168976","9,456768892"
"75,62077983","-0,7333250427","-0,4939727783","9,438921661","9,480243502"
"75,63073183","-0,7379653931","-0,5060975647","9,468859406","9,511047582"
"75,64068483","-0,7412585449","-0,4766088867","9,51047287","9,55121534"
"75,65063683","-0,7390132141","-0,4819976807","9,524244232","9,565024333"
"75,66058983","-0,7405101013","-0,4872367859","9,558972015","9,599984421"
"75,67054183","-0,7327262878","-0,4760101318","9,596094818","9,635793129"
"75,68049483","-0,7441026306","-0,4905299377","9,634115753","9,67525166"
"75,69044683","-0,7551795959","-0,492026825","9,677375793","9,719258658"
"75,70039983","-0,7661068726","-0,4692741394","9,743837585","9,785167799"
"75,71035183","-0,7652087402","-0,4637356567","9,791737976","9,832534148"
"75,72030483","-0,7816744995","-0,4845423889","9,806557159","9,849586777"
"75,73025683","-0,7710466003","-0,4755610657","9,86613327","9,907636292"
"75,74020983","-0,7810757446","-0,4819976807","9,903106384","9,945547604"
"75,75016183","-0,7972421265","-0,4834945679","9,966574402","10,01009327"
"75,76011483","-0,7937992859","-0,4537065125","9,990823975","10,03257348"
"75,77006683","-0,7852670288","-0,4718188477","10,02435425","10,06612812"
"75,78001983","-0,8066725159","-0,5047503662","10,06252487","10,10741808"
"75,78997183","-0,8184979248","-0,4831951904","10,10698242","10,15157673"
"75,79992483","-0,8153544617","-0,4480183411","10,162966","10,20545939"
"75,80987683","-0,8126600647","-0,4423301697","10,20173538","10,24360665"
"75,81982983","-0,8205935669","-0,4643344116","10,22583527","10,26921064"
"75,82978183","-0,8361611938","-0,4851411438","10,26430527","10,30972793"
"75,83973483","-0,8075706482","-0,4426295471","10,29813492","10,33922986"
"75,84968683","-0,8455915833","-0,4974156189","10,30127838","10,34788789"
"75,85963983","-0,8448431396","-0,4513114929","10,37702087","10,42113258"
"75,86959183","-0,8187973022","-0,4291575623","10,35217255","10,3933672"
"75,87954483","-0,8539741516","-0,4969665527","10,36654266","10,41352267"
"75,88949683","-0,8220904541","-0,4761598206","10,40426422","10,44754875"
"75,89944983","-0,8592132568","-0,4767585754","10,40875488","10,45503345"
"75,90940183","-0,8294252014","-0,458795929","10,42222687","10,46524021"
"75,91935483","-0,8530760193","-0,4569996643","10,49737061","10,54188679"
"75,92930683","-0,8434959412","-0,4273612976","10,51368668","10,5561229"
"75,93925983","-0,8363108826","-0,4441264343","10,50096313","10,54357107"
"75,94921183","-0,8722361755","-0,4981640625","10,4907843","10,53876267"
"75,95916483","-0,8231382751","-0,4153862","10,4961731","10,5365911"
"75,96911683","-0,8527766418","-0,4349954224","10,48329987","10,52691907"
"75,97906983","-0,840352478","-0,4487667847","10,47192352","10,51516839"
"75,98902183","-0,8399034119","-0,4462220764","10,43480072","10,47805411"
"75,99897483","-0,8424481201","-0,4908293152","10,39977356","10,44537804"
"76,00892683","-0,8300239563","-0,4436773682","10,43749512","10,47984226"
"76,01887983","-0,8523275757","-0,4272116089","10,45800247","10,50137076"
"76,02883183","-0,8830137634","-0,435743866","10,45680496","10,50306413"
"76,03878483","-0,8493338013","-0,3823049927","10,37118301","10,41292284"
"76,04873683","-0,8352630615","-0,4249662781","10,39468414","10,43684431"
"76,05868983","-0,8940907288","-0,519868927","10,35307068","10,4046016"
"76,06864183","-0,8414002991","-0,4547543335","10,34603531","10,3901493"
"76,07859483","-0,8542735291","-0,4397854614","10,28601013","10,33078888"
"76,08854683","-0,872535553","-0,4680766296","10,23616379","10,283942"
"76,09849983","-0,8405021667","-0,453407135","10,23122406","10,27569792"
"76,10845183","-0,8657995605","-0,5177732849","10,22778122","10,27741245"
"76,11840483","-0,8771759033","-0,4495152283","10,16670822","10,21437505"
"76,12835683","-0,8657995605","-0,3848497009","10,19020935","10,23416263"
"76,13830983","-0,877325592","-0,4590953064","10,1099762","10,15835062"
"76,14826183","-0,8786727905","-0,4987628174","10,07734406","10,12786717"
"76,15821483","-0,8885522461","-0,4852908325","10,04531067","10,09620219"
"76,16816683","-0,8810678101","-0,4918771362","9,967472534","10,01841965"
"76,17811983","-0,8672964478","-0,4788542175","9,936486969","9,985753741"
"76,18807183","-0,8795709229","-0,5117857361","9,924062805","9,976101052"
"76,19802483","-0,8806187439","-0,4956193542","9,864486694","9,916109401"
"76,20797683","-0,8678952026","-0,4796026611","9,82407074","9,873987376"
"76,21792983","-0,8882528687","-0,4749623108","9,817185059","9,868723566"
"76,22788183","-0,8672964478","-0,4785548401","9,809850311","9,859735341"
"76,23783483","-0,9090596008","-0,5019062805","9,757010193","9,812112269"
"76,24778683","-0,8824150085","-0,4831951904","9,726623383","9,778514011"
"76,25773983","-0,8942404175","-0,5137316895","9,682614899","9,737382474"
"76,26769183","-0,8828640747","-0,5436694336","9,675130463","9,730527987"
"76,27764483","-0,8879534912","-0,5318440247","9,641600189","9,696998179"
"76,28759683","-0,8924441528","-0,5060975647","9,610015869","9,664626031"
"76,29754983","-0,8783734131","-0,5158273315","9,586664429","9,640630299"
"76,30750183","-0,8758287048","-0,5213658142","9,580377502","9,634445045"
"76,31745483","-0,8890013123","-0,5173242188","9,563762054","9,618913261"
"76,32740683","-0,8849597168","-0,48559021","9,573491821","9,626562066"
"76,33735983","-0,8704399109","-0,4827461243","9,531279602","9,583110159"
"76,34731183","-0,8881031799","-0,5266049194","9,530980225","9,586742097"
"76,35726483","-0,8792715454","-0,5243595886","9,516011353","9,570921768"
"76,36721683","-0,8675958252","-0,5167254639","9,511520691","9,564975357"
"76,37716983","-0,8756790161","-0,5149291992","9,482481079","9,536740179"
"76,38712183","-0,877325592","-0,5176235962","9,507030029","9,561446248"
"76,39707483","-0,8753796387","-0,5405259705","9,485025787","9,540658888"
"76,40702683","-0,86235672","-0,5357359314","9,493408356","9,547537604"
"76,41697983","-0,8813671875","-0,5068460083","9,516161041","9,570319846"
"76,42693183","-0,8655001831","-0,4897814941","9,553433533","9,605054333"
"76,43688483","-0,8723858643","-0,4935237122","9,567354584","9,61971395"
"76,44683683","-0,8683442688","-0,4788542175","9,580078125","9,631262639"
"76,45678983","-0,8626560974","-0,5044509888","9,595645752","9,64754185"
"76,46674183","-0,8723858643","-0,5089416504","9,62513443","9,677979722"
"76,47669483","-0,8592132568","-0,496816864","9,638157349","9,689125425"
"76,48664683","-0,8665480042","-0,4869374084","9,664203186","9,715185881"
"76,49659983","-0,8690927124","-0,5007087708","9,661508789","9,713433147"
"76,50655183","-0,8454418945","-0,5105882263","9,704170074","9,75430106"
"76,51650483","-0,8649014282","-0,5135820007","9,722432098","9,774328972"
"76,52645683","-0,8497828674","-0,4831951904","9,777667236","9,826412626"
"76,53640983","-0,853225708","-0,4556524658","9,805509338","9,853102388"
"76,54636183","-0,8548722839","-0,4584965515","9,872569885","9,920114004"
"76,55631483","-0,8640032959","-0,4813989258","9,868977356","9,91841523"
"76,56626683","-0,8425978088","-0,4882846069","9,914333038","9,962047607"
"76,57621983","-0,8734336853","-0,4787045288","9,947114868","9,996856437"
"76,58617183","-0,8533753967","-0,4647834778","10,01282822","10,05987088"
"76,59612483","-0,8637039185","-0,4788542175","10,01207977","10,06066733"
"76,60607683","-0,8490344238","-0,4947212219","10,06761429","10,11545679"
"76,61602975","-0,8530760193","-0,4974156189","10,07030869","10,11861048"
"76,62598175","-0,8394543457","-0,4827461243","10,14096176","10,18709148"
"76,63593475","-0,8487350464","-0,4596940613","10,17209702","10,21778976"
"76,64588675","-0,844094696","-0,4320016479","10,24349854","10,28729233"
"76,65583975","-0,8536747742","-0,4595443726","10,23107437","10,27690734"
"76,66579175","-0,8499325562","-0,4918771362","10,2810704","10,32786218"
"76,67574475","-0,8333171082","-0,4634362793","10,28795609","10,33204873"
"76,68569675","-0,8708889771","-0,4854405212","10,31879196","10,36684946"
"76,69564975","-0,8408015442","-0,4724176025","10,35127441","10,39610541"
"76,70560175","-0,8425978088","-0,4755610657","10,36414764","10,40921158"
"76,71555475","-0,8376580811","-0,4638853455","10,38660095","10,43064428"
"76,72550675","-0,8309220886","-0,4480183411","10,39453445","10,4373128"
"76,73545975","-0,8318202209","-0,4453239441","10,43869263","10,48124716"
"76,74541175","-0,8165519714","-0,4655319214","10,44767395","10,48986978"
"76,75536375","-0,8161029053","-0,4400848389","10,43390259","10,47501894"
"76,76531675","-0,8277786255","-0,4869374084","10,46638504","10,510354"
"76,77526875","-0,845741272","-0,5089416504","10,4536615","10,50015898"
"76,78522175","-0,8032296753","-0,4755610657","10,49452652","10,53595858"
"76,79517375","-0,829125824","-0,456101532","10,46892975","10,51161112"
"76,80512675","-0,8099656677","-0,4659809875","10,48569489","10,5272494"
"76,81507875","-0,8428971863","-0,4890330505","10,43031006","10,47573372"
"76,82503175","-0,7846682739","-0,4391867065","10,44857208","10,48719447"
