Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"0,7585946666","-3,584895172","0,02724334717","9,150770874","9,827961293"
"0,7685476667","-3,631747742","-0,02020797729","9,091494141","9,790059537"
"0,7785006666","-3,650159454","-0,03712280273","9,047036591","9,755711825"
"0,7884536667","-3,62022171","-0,07798782349","9,062753906","9,759385006"
"0,7984066666","-3,59687027","-0,1013392639","9,127269745","9,81095298"
"0,8083606667","-3,583547974","-0,09565109253","9,153315582","9,830267105"
"0,8183136666","-3,532953186","-0,09086105347","9,150321808","9,809097978"
"0,8282666667","-3,526516571","-0,07918533325","9,152866516","9,809054741"
"0,8382196666","-3,560944977","-0,102387085","9,16409317","9,832162319"
"0,8481726667","-3,607498169","-0,107177124","9,162446594","9,847637157"
"0,8581266666","-3,584895172","-0,07708969116","9,144334259","9,822233211"
"0,8680796667","-3,530857544","-0,02005828857","9,149872742","9,807524077"
"0,8780326666","-3,557951202","0,005239105225","9,151818695","9,819105338"
"0,8879856667","-3,624263306","0,001197509766","9,117989044","9,811881071"
"0,8979396666","-3,627556458","-0,005089416504","9,105714569","9,80169524"
"0,9078926668","-3,537294159","-0,01481918335","9,126820679","9,788336185"
"0,9178456666","-3,441643066","-0,04670288086","9,151070251","9,776971663"
"0,9277986668","-3,416195984","-0,1050814819","9,161249084","9,778032619"
"0,9377516666","-3,487148438","-0,1541793823","9,138646088","9,78257777"
"0,9477056668","-3,517684937","-0,1395098877","9,112001495","9,768425747"
"0,9576586667","-3,505260773","-0,0643661499","9,115594025","9,766527044"
"0,9676116668","-3,456013184","-0,00628692627","9,107211456","9,740912029"
"0,9775646667","-3,366948395","0,0007484436035","9,112300873","9,714441273"
"0,9875176668","-3,376977539","-0,007185058594","9,103918304","9,710064748"
"0,9974716667","-3,496129761","-0,009580078125","9,110654297","9,758434137"
"1,007424667","-3,589535522","0,005538482666","9,121880951","9,802729621"
"1,017377667","-3,604504395","0,00419128418","9,123677216","9,809890694"
"1,027330667","-3,576512604","-0,01945953369","9,13954422","9,814432721"
"1,037284667","-3,515589294","-0,00643661499","9,153914337","9,805792024"
"1,047237667","-3,503464508","0,03562591553","9,156459045","9,80389081"
"1,057190667","-3,488495636","0,08352630615","9,141789551","9,785136414"
"1,067143667","-3,440445557","0,07993377686","9,120683441","9,748329163"
"1,077096667","-3,436104584","0,03876937866","9,125623169","9,751169981"
"1,087050667","-3,475323029","-0,002844085693","9,137598267","9,776174115"
"1,097003667","-3,518882446","-0,04490661621","9,127419434","9,782348174"
"1,106956667","-3,564836884","-0,04206253052","9,129365387","9,800772604"
"1,116909667","-3,556604004","-0,02409988403","9,145082703","9,812367221"
"1,126863667","-3,501069489","-0,01017883301","9,17112854","9,816679167"
"1,136816667","-3,465593262",0,"9,171577606","9,804497562"
"1,146769667","-3,451672211","-0,01916015625","9,150770874","9,780133729"
"1,156722667","-3,48565155","0,005239105225","9,109756165","9,753842912"
"1,166675667","-3,53250412","0,03996688843","9,094038849","9,756112202"
"1,176629667","-3,567381592","0,04071533203","9,08924881","9,764338845"
"1,186582667","-3,530857544","-0,02020797729","9,109456787","9,76982939"
"1,196535667","-3,458857269","-0,06900650024","9,12427597","9,75811803"
"1,206488667","-3,45286972","-0,03936813354","9,128018188","9,759332723"
"1,216441667","-3,445534973","0,03338058472","9,150172119","9,777447281"
"1,226395667","-3,495830383","0,07454498291","9,153465271","9,798587321"
"1,236348667","-3,528013458","0,02724334717","9,146429901","9,803305621"
"1,246301667","-3,542084198","-0,02814147949","9,127120056","9,790376547"
"1,256254667","-3,554059296","-0,03308120728","9,126221924","9,793893937"
"1,266208667","-3,481909332","0,01077758789","9,127419434","9,769011939"
"1,276161667","-3,384162598","0,03966751099","9,122629395","9,730184842"
"1,286114667","-3,350482635","0,01137634277","9,154513092","9,74838311"
"1,296067667","-3,357518005","-0,03682342529","9,196575623","9,790367016"
"1,306020667","-3,433709564","-0,04385879517","9,196425934","9,816645808"
"1,315974667","-3,481160889","-0,003891906738","9,128317566","9,769579206"
"1,325927667","-3,53953949","0,07409591675","9,048832855","9,716748738"
"1,335880667","-3,578308868","0,144150238","9,055419159","9,737848314"
"1,345833667","-3,574716339","0,1267863464","9,116641846","9,793254323"
"1,355786667","-3,519481201","0,09939331055","9,191186829","9,84248659"
"1,365740667","-3,460653534","0,04685256958","9,213789825","9,842369684"
"1,375693667","-3,515289917","-0,01122665405","9,198222198","9,84706458"
"1,385646667","-3,585793304","-0,0672102356","9,135203247","9,813988445"
"1,395599667","-3,586092682","-0,06526428223","9,084458771","9,76686804"
"1,405553667","-3,475472717","-0,03248245239","9,071884918","9,714888661"
"1,415506667","-3,434607697","-0,02664459229","9,074130249","9,702426487"
"1,425459667","-3,480113068","-0,07484436035","9,099427643","9,742503378"
"1,435412667","-3,542233887","-0,1082249451","9,100774841","9,766434163"
"1,445365667","-3,615281982","-0,08217910767","9,100026398","9,792216177"
"1,455319667","-3,557651825","-0,03891906738","9,112749939","9,782668994"
"1,465272667","-3,533402252","-0,01212478638","9,097481689","9,759572305"
"1,475225667","-3,603157196","-0,03697311401","9,115594025","9,801946909"
"1,485178667","-3,661835175","-0,09565109253","9,151818695","9,857685905"
"1,495132667","-3,671864319","-0,1187031555","9,154962158","9,864583627"
"1,505085667","-3,663332062","-0,09145980835","9,156009979","9,862093359"
"1,515038667","-3,649261322","-0,03637435913","9,152118073","9,852902948"
"1,524991667","-3,618126068","-0,01826202393","9,156908112","9,845818194"
"1,534944667","-3,623365173","-0,0592767334","9,154213715","9,845400837"
"1,544898667","-3,600911865","-0,1088237","9,13954422","9,823933907"
"1,554851667","-3,563339996","-0,1445993042","9,134155426","9,805666537"
"1,564804667","-3,539090424","-0,1255888367","9,137897644","9,800107496"
"1,574757667","-3,487597504","-0,07469467163","9,141340485","9,784325296"
"1,584710667","-3,417393494","-0,007484436035","9,146729279","9,764286497"
"1,594664667","-3,367696838","0,02874023438","9,142388306","9,742970385"
"1,604617667","-3,411855011","0,02409988403","9,192084961","9,804884566"
"1,614570708","-3,473676453","0,007185058594","9,193881226","9,828221188"
"1,624523708","-3,507655792","-0,01856140137","9,171876984","9,819741396"
"1,634476708","-3,484603729","-0,04834945679","9,140442352","9,782253688"
"1,644430708","-3,495980072","-0,07409591675","9,144933014","9,790667326"
"1,654383708","-3,543730774","-0,09026229858","9,132957916","9,796790055"
"1,664336708","-3,565585327","-0,1038839722","9,107211456","9,78087374"
"1,674289708","-3,542832642","-0,1426533508","9,134604492","9,798622982"
"1,684243708","-3,454366608","-0,1881587219","9,159901886","9,791417411"
"1,694196708","-3,351530457","-0,1959425354","9,142837372","9,739744611"
"1,704149708","-3,425776062","-0,1483415222","9,109307098","9,73331509"
"1,714102708","-3,511248322","-0,1032852173","9,061406708","9,718468199"
"1,724055708","-3,483855286","-0,0672102356","9,104217682","9,748258535"
"1,734009708","-3,404520264","-0,03622467041","9,167985077","9,779776113"
"1,743962708","-3,335513763","0,01152603149","9,174721069","9,762238043"
"1,753915708","-3,364253998","0,07454498291","9,123527527","9,724326015"
"1,763868708","-3,385509796","0,06316864014","9,080716553","9,691495239"
"1,773821708","-3,419938202",0,"9,139843597","9,758725239"
"1,783775708","-3,471580811","-0,02859054565","9,173074493","9,808057219"
"1,793728708","-3,509601746","0,02335144043","9,131610718","9,782850505"
"1,803681708","-3,494932251","0,08053253174","9,103768616","9,751904426"
"1,813634708","-3,441643066","0,1044827271","9,126371613","9,754305841"
"1,823588708","-3,393592987","0,06331832886","9,197024689","9,803353798"
"1,833541708","-3,469485168","-0,03293151855","9,172775116","9,807049258"
"1,843494708","-3,570225677","-0,07798782349","9,138047333","9,81103983"
"1,853447708","-3,609144745","-0,0556842041","9,162596283","9,847953958"
"1,863400708","-3,527714081","0,007185058594","9,22726181","9,878622312"
"1,873354708","-3,438948669","0,07394622803","9,218579865","9,839413129"
"1,883307708","-3,423830109","0,07679031372","9,184899902","9,802596369"
"1,893260708","-3,43415863","0,08681945801","9,124425659","9,74967316"
"1,903213708","-3,454366608","0,05553451538","9,141190796","9,772261863"
"1,913166708","-3,462599487","-0,005089416504","9,17352356","9,805261629"
"1,923120708","-3,491639099","-0,06227050781","9,153914337","9,797426647"
"1,933073708","-3,501368866","-0,05792953491","9,119336243","9,768583995"
"1,943026708","-3,462150421","-0,02799179077","9,132059784","9,766359863"
"1,952979708","-3,343297577","0,003293151855","9,167685699","9,758284205"
"1,962933708","-3,265908508","0,04535568237","9,155411224","9,72058487"
"1,972886708","-3,297193451","0,06197113037","9,128167877","9,705605281"
"1,982839708","-3,365900574","0,02409988403","9,12083313","9,72211214"
