"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.005591000E0,-6.810836792E-2,5.426216125E-1,1.154444321E1,1.155738923E1
8.015519000E0,-1.639091492E-1,4.915777588E-1,1.157483002E1,1.158642330E1
8.025448000E0,-2.246827698E-1,5.113366699E-1,1.161928757E1,1.163270352E1
8.035376000E0,-1.704954529E-1,6.737489319E-1,1.154100037E1,1.156190710E1
8.045304000E0,6.286926270E-3,9.125024414E-1,1.136212234E1,1.139870714E1
8.055233000E0,1.179547119E-1,1.056053925E0,1.110001740E1,1.115076452E1
8.065161000E0,5.882766724E-2,1.118773499E0,1.077234879E1,1.083044843E1
8.075090000E0,-5.777984619E-2,1.022972717E0,1.051952454E1,1.056930500E1
8.085018000E0,-2.213896179E-1,7.391629028E-1,1.037642212E1,1.040507142E1
8.094947000E0,-4.258644104E-1,4.197271729E-1,1.025457550E1,1.027199348E1
8.104875000E0,-6.783892822E-1,9.789642334E-2,1.000699036E1,1.003043627E1
8.114804000E0,-7.408094788E-1,-5.807922363E-2,9.927056580E0,9.954829191E0
8.124732000E0,-7.512876892E-1,-1.441502380E-1,9.781259766E0,9.811129144E0
8.134661000E0,-6.599775696E-1,-3.517684937E-2,9.497150574E0,9.520119580E0
8.144589000E0,-5.617817688E-1,1.945953369E-1,9.181606750E0,9.200835213E0
8.154517000E0,-3.505709839E-1,3.492237854E-1,8.957971802E0,8.971628396E0
8.164446000E0,-1.998344421E-1,3.281176758E-1,8.788823547E0,8.797216285E0
8.174374000E0,-1.737886047E-1,1.233435059E-1,8.722212067E0,8.724815152E0
8.184303000E0,-2.775228882E-1,-1.802252197E-1,8.732540588E0,8.738807997E0
8.194231000E0,-4.123924255E-1,-4.403842163E-1,8.595126343E0,8.616275449E0
8.204160000E0,-5.619314575E-1,-4.972659302E-1,8.341403961E0,8.375085696E0
8.214088000E0,-5.776487732E-1,-4.026626587E-1,8.074359283E0,8.105004205E0
8.224017000E0,-4.135899353E-1,-1.992356873E-1,7.824828186E0,7.838283462E0
8.233945000E0,-1.752854919E-1,-1.736389160E-2,7.625143433E0,7.627177648E0
8.243873000E0,8.816665649E-2,9.250762939E-2,7.668852539E0,7.669917228E0
8.253802000E0,2.246827698E-1,4.161346436E-2,7.941136322E0,7.944423208E0
8.263730000E0,2.793191528E-1,-9.011260986E-2,8.155490570E0,8.160769934E0
8.273659000E0,3.604504395E-1,-9.430389404E-2,8.203540649E0,8.211997134E0
8.283587000E0,3.131488037E-1,-7.379653931E-2,8.089477844E0,8.095873016E0
8.293516000E0,2.574645996E-1,-6.840774536E-2,7.958949280E0,7.963406387E0
8.303444000E0,2.281256104E-1,-2.005828857E-2,7.887248383E0,7.890572266E0
8.313373000E0,1.950444031E-1,1.990859985E-2,7.827971649E0,7.830426477E0
8.323301000E0,1.393601990E-1,-4.670288086E-2,7.735014954E0,7.736411232E0
8.333229000E0,-1.152603149E-2,-1.517843628E-1,7.649692383E0,7.651206761E0
8.343158000E0,-2.197430420E-1,-2.302212524E-1,7.568860474E0,7.575548673E0
8.353086000E0,-2.823129272E-1,-2.767744446E-1,7.626790009E0,7.637030216E0
8.363015000E0,-2.713856506E-1,-2.938389587E-1,7.780220947E0,7.790496101E0
8.372943000E0,-1.924996948E-1,-1.975891113E-1,7.844138031E0,7.848987135E0
8.382872000E0,-1.573228455E-1,-1.466949463E-2,7.876770172E0,7.878354779E0
8.392800000E0,-1.368154907E-1,1.134640503E-1,7.858807526E0,7.860817279E0
8.402728000E0,-1.043330383E-1,1.155596924E-1,7.862549744E0,7.864091041E0
8.412657000E0,-1.945953369E-1,1.122665405E-2,7.855514374E0,7.857932264E0
8.422585000E0,-4.237687683E-1,-9.595046997E-2,7.792495422E0,7.804599373E0
8.432514000E0,-6.276448059E-1,-1.685494995E-1,7.797285461E0,7.824321536E0
8.442442000E0,-6.474037170E-1,-1.953437805E-1,7.987090759E0,8.015666508E0
8.452371000E0,-5.095404053E-1,-1.079255676E-1,8.252937927E0,8.269356915E0
8.462299000E0,-3.083587646E-1,8.187973022E-2,8.414601746E0,8.420647953E0
8.472228000E0,-1.330732727E-1,3.107537842E-1,8.429121552E0,8.435897495E0
8.482156000E0,-2.514770508E-2,5.319937134E-1,8.419691162E0,8.436518772E0
8.492085000E0,-1.496887207E-4,5.822891235E-1,8.420738983E0,8.440847450E0
8.502013000E0,-4.415817261E-2,5.553451538E-1,8.422235870E0,8.440640689E0
8.511941000E0,-1.907034302E-1,4.643344116E-1,8.509205017E0,8.523998139E0
8.521870333E0,-2.924917603E-1,2.971321106E-1,8.638835449E0,8.648891076E0
8.531798333E0,-3.285667419E-1,2.577639771E-1,8.822952576E0,8.832830267E0
8.541727333E0,-2.004331970E-1,2.650987244E-1,9.108408966E0,9.114470072E0
8.551655333E0,2.649490356E-2,2.689906311E-1,9.348210297E0,9.352117070E0
8.561584333E0,1.992356873E-1,3.640429688E-1,9.503587189E0,9.512643775E0
8.571512333E0,2.291734314E-1,4.620890808E-1,9.506730652E0,9.520712918E0
8.581440333E0,1.878593445E-1,5.197192383E-1,9.391021271E0,9.407267389E0
8.591369333E0,3.906875610E-2,5.614823914E-1,9.303902435E0,9.320911402E0
8.601297333E0,-1.041833496E-1,6.096821594E-1,9.221423950E0,9.242144025E0
8.611226333E0,-2.127076721E-1,6.239025879E-1,9.227860565E0,9.251373390E0
8.621154333E0,-2.689906311E-1,6.376739502E-1,9.348509674E0,9.374092871E0
8.631083333E0,-2.900967407E-1,6.243516541E-1,9.604178009E0,9.628821648E0
8.641011333E0,-3.606001282E-1,6.533912659E-1,9.892777863E0,9.920887382E0
8.650940333E0,-3.956272888E-1,6.819818115E-1,1.013751892E1,1.016813208E1
8.660868333E0,-4.122427368E-1,7.619155884E-1,1.039154068E1,1.042758731E1
8.670796333E0,-4.028123474E-1,7.920030212E-1,1.067205734E1,1.070898382E1
8.680725333E0,-4.079017639E-1,7.623646545E-1,1.085078568E1,1.088517953E1
8.690653333E0,-4.507127380E-1,7.792794800E-1,1.096814163E1,1.100502382E1
8.700582333E0,-3.763174438E-1,7.542814636E-1,1.109223358E1,1.112421688E1
8.710510333E0,-3.956272888E-1,6.170169067E-1,1.125344833E1,1.127729268E1
8.720439333E0,-4.224215698E-1,5.307962036E-1,1.140044266E1,1.142060757E1
8.730367333E0,-4.466711426E-1,4.532574463E-1,1.160042679E1,1.161786810E1
8.740296333E0,-3.960763550E-1,4.390370178E-1,1.173903854E1,1.175392087E1
8.750224333E0,-3.156935120E-1,5.535488892E-1,1.175295959E1,1.177022251E1
8.760152333E0,-2.306703186E-1,7.601193237E-1,1.172646469E1,1.175333843E1
8.770081333E0,-1.621128845E-1,1.030457153E0,1.168185745E1,1.172833816E1
8.780009333E0,-1.342707825E-1,1.235381012E0,1.178529236E1,1.185062491E1
8.789938333E0,-9.669891357E-2,1.379082184E0,1.196656540E1,1.204615730E1
8.799866333E0,-1.032852173E-1,1.506916351E0,1.217283646E1,1.226618980E1
8.809795333E0,-1.932481384E-1,1.565594330E0,1.237701187E1,1.247713322E1
8.819723333E0,-2.662962341E-1,1.492546234E0,1.261965729E1,1.271040353E1
8.829652333E0,-3.589535522E-1,1.381926270E0,1.292666885E1,1.300528106E1
8.839580333E0,-3.929328918E-1,1.291663971E0,1.330897385E1,1.337727838E1
8.849508333E0,-3.107537842E-1,1.307830353E0,1.366508331E1,1.373104111E1
8.859437333E0,-1.851649475E-1,1.462758179E0,1.391206970E1,1.398998324E1
8.869365333E0,-1.143621826E-1,1.730850677E0,1.408481049E1,1.419122296E1
8.879294333E0,-8.098159790E-2,2.054926758E0,1.411205383E1,1.426111305E1
8.889222333E0,-8.981323242E-4,2.464475098E0,1.406190811E1,1.427623543E1
8.899151333E0,1.820214844E-1,2.891686707E0,1.397224457E1,1.426949901E1
8.909079333E0,3.475772095E-1,3.156336365E0,1.377585297E1,1.413709285E1
8.919008333E0,3.616479492E-1,3.222049713E0,1.348006805E1,1.386450967E1
8.928936333E0,8.562194824E-2,3.140319672E0,1.311707291E1,1.348801469E1
8.938864333E0,-3.272195435E-1,2.860401764E0,1.269001099E1,1.301250743E1
8.948793333E0,-6.468049622E-1,2.528691559E0,1.231504074E1,1.258860064E1
8.958721333E0,-8.939410400E-1,2.219284973E0,1.202958435E1,1.226520510E1
8.968650333E0,-1.029109955E0,2.004481659E0,1.201745956E1,1.222686993E1
8.978578333E0,-1.064586182E0,1.871707764E0,1.208437042E1,1.227471556E1
8.988507333E0,-1.026565247E0,1.859433289E0,1.206790466E1,1.225339346E1
8.998435333E0,-8.845106506E-1,2.052831116E0,1.213900681E1,1.234309365E1
9.008364333E0,-7.764353943E-1,2.250420227E0,1.226220062E1,1.249114916E1
9.018292333E0,-5.484594727E-1,2.314337311E0,1.234527786E1,1.257230490E1
9.028220333E0,-2.945874023E-1,2.448159027E0,1.234872070E1,1.259250441E1
9.038149333E0,-2.294728088E-1,2.627037048E0,1.235231323E1,1.263066204E1
9.048077333E0,-2.324665833E-1,2.732866974E0,1.235979767E1,1.266045817E1
9.058006333E0,-1.936972046E-1,2.799478455E0,1.237162308E1,1.268588412E1
9.067934333E0,-1.311273193E-1,2.946921844E0,1.233899094E1,1.268669540E1
9.077863333E0,-6.885681152E-3,3.133883057E0,1.226564346E1,1.265967140E1
9.087791333E0,1.481918335E-1,3.348536682E0,1.225426712E1,1.270439772E1
9.097720333E0,3.113525391E-1,3.581152954E0,1.218346436E1,1.270269265E1
9.107648333E0,3.516188049E-1,3.784729614E0,1.197734299E1,1.256600808E1
9.117576333E0,4.932243347E-1,3.820056152E0,1.179606995E1,1.240900340E1
9.127505333E0,4.276606750E-1,3.763324127E0,1.155626862E1,1.216112028E1
9.137433333E0,3.118016052E-1,3.610192566E0,1.130194748E1,1.186864472E1
9.147362333E0,1.366658020E-1,3.367846527E0,1.097023727E1,1.147637459E1
9.157290333E0,-8.577163696E-2,3.122656403E0,1.066771637E1,1.111568767E1
9.167219333E0,-2.550695801E-1,2.947670288E0,1.046009811E1,1.087048634E1
9.177147333E0,-3.508703613E-1,2.841091919E0,1.026879593E1,1.066035099E1
9.187076333E0,-4.914280701E-1,2.883753204E0,1.020338196E1,1.061444947E1
9.197004333E0,-4.544549561E-1,3.025059357E0,1.027164001E1,1.071746715E1
9.206932333E0,-4.969665527E-1,3.055745544E0,1.006477020E1,1.053015460E1
9.216861333E0,-3.423381042E-1,3.067870331E0,9.822124786E0,1.029578356E1
9.226789333E0,-2.902464294E-1,3.077899475E0,9.621990967E0,1.010645429E1
9.236718333E0,-4.150868225E-1,3.036286011E0,9.553134155E0,1.003263186E1
9.246646333E0,-5.959107971E-1,2.930755463E0,9.404642944E0,9.868725661E0
9.256575333E0,-7.511380005E-1,2.930007019E0,9.168434143E0,9.654498126E0
9.266503333E0,-6.783892822E-1,3.034340057E0,8.983568573E0,9.506415513E0
9.276431333E0,-4.581971741E-1,3.180735626E0,8.848249969E0,9.413742683E0
9.286360333E0,-3.255729675E-1,3.376079407E0,8.629105682E0,9.271751442E0
9.296288333E0,-2.526745605E-1,3.532803497E0,8.379275208E0,9.097076343E0
9.306217333E0,-1.315763855E-1,3.651057587E0,8.160579987E0,8.941062552E0
9.316145333E0,-2.776725769E-1,3.741619263E0,7.984995117E0,8.822525930E0
9.326074333E0,-4.833448792E-1,3.686982880E0,7.864196320E0,8.699025737E0
9.336002333E0,-6.520440674E-1,3.513194275E0,7.802225189E0,8.581515797E0
9.345931333E0,-8.659492493E-1,3.272494812E0,7.920179901E0,8.613265354E0
9.355859333E0,-9.987231445E-1,2.965782623E0,8.158783722E0,8.738367485E0
9.365787333E0,-1.066083069E0,2.781366119E0,8.531658325E0,9.036687688E0
9.375716333E0,-1.121916962E0,2.609822845E0,8.722661133E0,9.173586550E0
9.385644333E0,-9.731263733E-1,2.527344360E0,8.674161987E0,9.087107936E0
9.395573333E0,-8.794212341E-1,2.614163818E0,8.556806030E0,8.990337236E0
9.405501333E0,-8.801696777E-1,2.692301331E0,8.430169373E0,8.893308764E0
9.415430333E0,-8.253836060E-1,2.749482422E0,8.212521973E0,8.699794758E0
9.425358333E0,-7.544311523E-1,2.883154449E0,7.970625000E0,8.509559850E0
9.435287333E0,-6.551875305E-1,2.999462585E0,7.713459778E0,8.302018324E0
9.445215333E0,-5.987548828E-1,3.061583405E0,7.547005920E0,8.166339371E0
9.455143333E0,-5.180726624E-1,3.076552277E0,7.469018097E0,8.094430463E0
9.465072333E0,-4.328997803E-1,3.159479828E0,7.489525452E0,8.140190814E0
9.475000333E0,-4.096980286E-1,3.244802399E0,7.445816345E0,8.132452037E0
9.484929333E0,-4.227209473E-1,3.366948395E0,7.360194397E0,8.104782295E0
9.494857333E0,-3.793112183E-1,3.485501862E0,7.373217316E0,8.164369774E0
9.504786333E0,-3.415896606E-1,3.527414703E0,7.444169769E0,8.244695358E0
9.514714333E0,-3.215313721E-1,3.522924042E0,7.480993195E0,8.275242317E0
9.524643833E0,-3.841012573E-1,3.387156372E0,7.563321991E0,8.296035294E0
9.534571833E0,-5.252577209E-1,3.133134613E0,7.687563629E0,8.318116537E0
9.544499833E0,-7.235952759E-1,2.856958923E0,7.774981842E0,8.314814914E0
9.554428833E0,-9.092092896E-1,2.604134674E0,7.821984100E0,8.294071027E0
9.564356833E0,-1.022523651E0,2.467917938E0,7.955506439E0,8.392035288E0
9.574285833E0,-9.045689392E-1,2.555934906E0,7.999664612E0,8.446637326E0
9.584213833E0,-6.605763245E-1,2.729723511E0,7.931107178E0,8.413691971E0
9.594142833E0,-4.195774841E-1,2.886896667E0,7.818541260E0,8.345046738E0
9.604070833E0,-2.978805542E-1,3.049308929E0,7.716603241E0,8.302588955E0
9.613999833E0,-2.130070496E-1,3.088227997E0,7.615413666E0,8.220526106E0
9.623927833E0,-1.945953369E-1,3.119962006E0,7.514074402E0,8.138387087E0
9.633855833E0,-2.658471680E-1,3.150199127E0,7.437882843E0,8.081864293E0
9.643784833E0,-2.853067017E-1,3.157384186E0,7.342381439E0,7.997564630E0
9.653712833E0,-3.251239014E-1,3.211272125E0,7.315587158E0,7.995985848E0
9.663641833E0,-4.302053833E-1,3.344644775E0,7.372019806E0,8.106688681E0
9.673569833E0,-5.206173706E-1,3.423830109E0,7.461683350E0,8.226200427E0
9.683498833E0,-5.635780334E-1,3.500470734E0,7.578889618E0,8.367226745E0
9.693426833E0,-5.831872559E-1,3.530109100E0,7.789950714E0,8.572345640E0
9.703355833E0,-5.978567505E-1,3.502117310E0,8.084687805E0,8.830879642E0
9.713283833E0,-7.286846924E-1,3.398383026E0,8.419840851E0,9.108990533E0
9.723211833E0,-8.556207275E-1,3.367397461E0,8.694819031E0,9.363296987E0
9.733140833E0,-9.858499146E-1,3.331172791E0,8.972641296E0,9.621689251E0
9.743068833E0,-1.099014587E0,3.265010376E0,9.250912628E0,9.871550551E0
9.752997833E0,-1.142873383E0,3.281476135E0,9.470805359E0,1.008813161E1
9.762925833E0,-1.141226807E0,3.397933960E0,9.619296570E0,1.026543815E1
9.772854833E0,-1.026265869E0,3.525019684E0,9.758806458E0,1.042656650E1
9.782782833E0,-8.497828674E-1,3.709436188E0,9.864486694E0,1.057308590E1
9.792710833E0,-6.381230164E-1,3.832929382E0,9.884095917E0,1.062044729E1
9.802639833E0,-4.108955383E-1,3.918850708E0,9.938732300E0,1.069133414E1
9.812567833E0,-3.457809448E-1,3.874692535E0,9.953701172E0,1.068685986E1
9.822496833E0,-3.927832031E-1,3.746409302E0,9.818532257E0,1.051634143E1
9.832424833E0,-4.921765137E-1,3.652704163E0,9.707612915E0,1.038374855E1
9.842353833E0,-5.023553467E-1,3.480711823E0,9.683213654E0,1.030205525E1
9.852281833E0,-4.787045288E-1,3.367846527E0,9.647737427E0,1.022987711E1
9.862210833E0,-5.414241028E-1,3.434458008E0,9.650731201E0,1.025793618E1
9.872138833E0,-5.737568665E-1,3.447480927E0,9.708211670E0,1.031812461E1
9.882066833E0,-4.800517273E-1,3.458707581E0,9.857301636E0,1.045750942E1
9.891995833E0,-4.794529724E-1,3.543880463E0,1.010069550E1,1.071508345E1
9.901923833E0,-4.927752686E-1,3.567082214E0,1.038330780E1,1.098999472E1
9.911852833E0,-4.472698975E-1,3.587888947E0,1.073402847E1,1.132662195E1
9.921780833E0,-3.945794678E-1,3.603755951E0,1.108340195E1,1.166124130E1
9.931709833E0,-3.926335144E-1,3.543730774E0,1.143546982E1,1.197840385E1
9.941637833E0,-4.334985352E-1,3.395389252E0,1.184995789E1,1.233442707E1
9.951566833E0,-4.064048767E-1,3.234174500E0,1.225067459E1,1.267691120E1
9.961494833E0,-4.448748779E-1,3.067121887E0,1.257714569E1,1.295336806E1
9.971422833E0,-2.538720703E-1,2.836301880E0,1.286993683E1,1.318121138E1
9.981351833E0,-9.490264893E-2,2.655178528E0,1.318113968E1,1.344624196E1
9.991279833E0,-2.282752991E-1,2.721041565E0,1.319895264E1,1.347844678E1
1.000120883E1,-5.284011841E-1,2.764900360E0,1.289897644E1,1.320255562E1
1.001113683E1,-8.795709229E-1,2.735261993E0,1.257355316E1,1.289765646E1
1.002106583E1,-1.184636536E0,2.674188995E0,1.230321533E1,1.264609655E1
1.003099383E1,-1.325643311E0,2.699935455E0,1.214978439E1,1.251655873E1
1.004092283E1,-1.185235291E0,2.762804718E0,1.210113556E1,1.246897568E1
1.005085083E1,-9.300160217E-1,2.817590790E0,1.205533081E1,1.241510164E1
1.006077883E1,-6.631210327E-1,2.871778107E0,1.205712708E1,1.241213730E1
1.007070783E1,-3.281176758E-1,2.910397797E0,1.217089050E1,1.251833264E1
1.008063583E1,-1.115180969E-1,2.963387604E0,1.228121109E1,1.263416987E1
1.009056483E1,-7.140151978E-2,2.915337524E0,1.230082031E1,1.264177485E1
1.010049283E1,-1.266366577E-1,2.736908569E0,1.234902008E1,1.264930837E1
1.011042183E1,-7.259902954E-2,2.525398407E0,1.248359024E1,1.273667669E1
1.012034983E1,-2.395019531E-2,2.351609802E0,1.261875916E1,1.283603229E1
1.013027783E1,-8.846603394E-2,2.200723572E0,1.265199005E1,1.284226860E1
1.014020683E1,-1.158590698E-1,2.047442322E0,1.261067596E1,1.277632935E1
1.015013483E1,-9.909393311E-2,1.987267456E0,1.266950363E1,1.282479527E1
1.016006383E1,-1.353186035E-1,1.945204926E0,1.277877640E1,1.292668788E1
1.016999183E1,-2.089654541E-1,1.917961578E0,1.286814056E1,1.301196698E1
1.017992083E1,-1.916015625E-1,1.926194458E0,1.293475204E1,1.307878996E1
1.018984883E1,-1.013392639E-1,1.987566833E0,1.309027863E1,1.324069810E1
1.019977783E1,-1.157093811E-1,1.954335938E0,1.322380096E1,1.336793662E1
1.020970583E1,-1.049317932E-1,1.881287842E0,1.330119003E1,1.343398343E1
1.021963383E1,-1.221459961E-1,1.771566010E0,1.347482895E1,1.359133478E1
1.022956283E1,-1.362167358E-1,1.569935303E0,1.364951569E1,1.374017941E1
1.023949083E1,-1.672023010E-1,1.366358643E0,1.369322479E1,1.376224174E1
1.024941983E1,-2.372566223E-1,1.258133698E0,1.362870895E1,1.368871429E1
1.025934783E1,-2.323168945E-1,1.143621826E0,1.354428452E1,1.359446524E1
1.026927683E1,-2.215393066E-1,1.057101746E0,1.346285385E1,1.350610890E1
1.027920483E1,-2.029779053E-1,1.048719177E0,1.326915665E1,1.331208211E1
1.028913383E1,-1.413061523E-1,1.051263885E0,1.299762131E1,1.304083137E1
1.029906183E1,-1.778302002E-1,1.017434235E0,1.272069717E1,1.276255980E1
1.030898983E1,-3.245251465E-1,9.377998352E-1,1.237805969E1,1.241777544E1
1.031891883E1,-4.308041382E-1,7.872129822E-1,1.191866501E1,1.195240026E1
1.032884683E1,-5.450166321E-1,7.137158203E-1,1.137798935E1,1.141337264E1
1.033877583E1,-6.556365967E-1,7.343728638E-1,1.097936829E1,1.102341557E1
1.034870383E1,-6.953041077E-1,7.943980408E-1,1.074809921E1,1.079982188E1
1.035863283E1,-5.673202515E-1,9.610015869E-1,1.057895096E1,1.063764916E1
1.036856083E1,-2.809657288E-1,1.208886108E0,1.040860519E1,1.048233798E1
1.037848983E1,5.164260864E-2,1.449136505E0,1.027283752E1,1.037467370E1
1.038841783E1,3.076103210E-1,1.591490479E0,1.012838791E1,1.025727584E1
1.039834583E1,4.463717651E-1,1.398392029E0,1.008018814E1,1.018650779E1
1.040827483E1,2.694396973E-1,1.076710968E0,1.003707779E1,1.009825900E1
1.041820283E1,-1.996847534E-1,7.454498291E-1,9.982740784E0,1.001252630E1
1.042813183E1,-6.153703308E-1,2.655477905E-1,9.922116852E0,9.944727201E0
1.043805983E1,-8.428971863E-1,-2.963836670E-2,9.906848602E0,9.942685921E0
1.044798883E1,-9.044192505E-1,-1.119671631E-1,9.926906891E0,9.968650423E0
1.045791683E1,-7.899073792E-1,-4.340972900E-3,9.989925842E0,1.002110727E1
1.046784483E1,-5.068460083E-1,2.342628479E-1,9.973310394E0,9.988928480E0
1.047777383E1,-3.098556519E-1,4.763095093E-1,9.809101868E0,9.825546332E0
1.048770183E1,-1.160087585E-1,6.274951172E-1,9.560319214E0,9.581592332E0
1.049763083E1,-8.756790161E-2,6.782395935E-1,9.299860840E0,9.324971245E0
1.050755883E1,-1.178050232E-1,6.056405640E-1,9.022936707E0,9.044007150E0
1.051748708E1,-1.570234680E-1,4.590953064E-1,8.722212067E0,8.735697351E0
1.052741508E1,-3.176394653E-1,2.962339783E-1,8.441545715E0,8.452712196E0
1.053734408E1,-3.917353821E-1,1.055305481E-1,8.245004425E0,8.254979786E0
1.054727208E1,-4.162843323E-1,-1.317260742E-2,8.039481812E0,8.050262975E0
1.055720008E1,-3.894900513E-1,-5.313949585E-2,7.908204803E0,7.917968775E0
1.056712908E1,-3.041674805E-1,-1.601669312E-2,7.855963440E0,7.861865934E0
1.057705708E1,-2.037263489E-1,2.619552612E-2,7.845485229E0,7.848173617E0
1.058698608E1,-1.435514832E-1,9.834548950E-2,7.769593048E0,7.771541353E0
1.059691408E1,-1.062789917E-1,2.927911377E-1,7.642357635E0,7.648702642E0
1.060684308E1,-1.302291870E-2,5.451663208E-1,7.649542694E0,7.668955557E0
1.061677108E1,8.038284302E-2,7.264393616E-1,7.621700592E0,7.656663468E0
1.062670008E1,1.441502380E-1,8.075706482E-1,7.566465454E0,7.610804761E0
1.063662808E1,5.463638306E-2,8.232879639E-1,7.604636078E0,7.649266506E0
1.064655608E1,-2.022294617E-1,6.107299805E-1,7.735164642E0,7.761872191E0
1.065648508E1,-5.716612244E-1,1.895059204E-1,7.938441925E0,7.961254251E0
1.066641308E1,-8.259823608E-1,-1.655557251E-1,8.162975006E0,8.206327833E0
1.067634208E1,-9.636959839E-1,-4.043092346E-1,8.328530731E0,8.393842984E0
1.068627008E1,-9.246272278E-1,-3.888912964E-1,8.473728790E0,8.532892333E0
1.069619908E1,-7.942483521E-1,-5.463638306E-2,8.497828674E0,8.535039997E0
1.070612708E1,-4.643344116E-1,4.924758911E-1,8.406668243E0,8.433872770E0
1.071605608E1,2.844085693E-3,8.987310791E-1,8.401878204E0,8.449809643E0
1.072598408E1,1.951940918E-1,1.242715759E0,8.183482361E0,8.279603055E0
1.073591208E1,4.942721558E-1,1.526675262E0,8.137677612E0,8.294386008E0
1.074584108E1,6.346801758E-1,1.441801758E0,8.096513214E0,8.248341498E0
1.075576908E1,5.507048035E-1,1.143771515E0,7.967780914E0,8.068272539E0
1.076569808E1,1.481918335E-1,8.502319336E-1,7.784711609E0,7.832406399E0
1.077562608E1,-2.257305908E-1,5.721102905E-1,7.525600433E0,7.550690456E0
1.078555508E1,-4.625381470E-1,3.887416077E-1,7.362589417E0,7.387339473E0
1.079548308E1,-6.559359741E-1,4.107458496E-1,7.340435486E0,7.381121681E0
1.080541108E1,-7.020401001E-1,5.239105225E-1,7.424410858E0,7.475909251E0
1.081534008E1,-5.731581116E-1,6.213578796E-1,7.685617676E0,7.731967078E0
1.082526808E1,-3.848497009E-1,8.161029053E-1,8.003257141E0,8.053959158E0
1.083519708E1,-2.618055725E-1,9.800120544E-1,8.267607422E0,8.329603728E0
1.084512508E1,-2.701881409E-1,1.074315948E0,8.523874512E0,8.595556589E0
1.085505408E1,-2.815644836E-1,1.065634003E0,8.689879303E0,8.759500938E0
1.086498208E1,-3.826043701E-1,9.651928711E-1,8.742420044E0,8.803856633E0
1.087491108E1,-4.908293152E-1,8.919950867E-1,8.797206116E0,8.855924802E0
1.088483908E1,-5.951623535E-1,8.150550842E-1,8.893455963E0,8.950535849E0
1.089476708E1,-6.099815369E-1,7.053332520E-1,9.010362854E0,9.058488353E0
1.090469608E1,-6.569837952E-1,6.459068298E-1,9.109905853E0,9.156375265E0
1.091462408E1,-6.785389709E-1,7.008425903E-1,9.226663055E0,9.278087444E0
1.092455308E1,-6.122268677E-1,7.711962891E-1,9.406439209E0,9.457836119E0
1.093448108E1,-4.408332825E-1,9.147477722E-1,9.601932678E0,9.655475577E0
1.094441008E1,-2.637515259E-1,1.136885834E0,9.743538208E0,9.813185572E0
1.095433808E1,-1.468446350E-1,1.316961365E0,9.852661285E0,9.941372390E0
1.096426608E1,-9.714797974E-2,1.424587555E0,9.928254089E0,1.003040960E1
1.097419508E1,-9.774673462E-2,1.388063507E0,1.004111938E1,1.013707814E1
1.098412308E1,-2.299218750E-1,1.174457703E0,1.014395554E1,1.021430609E1
1.099405208E1,-3.981719971E-1,1.034049683E0,1.019874161E1,1.025875870E1
1.100398008E1,-5.914201355E-1,9.669891357E-1,1.022927811E1,1.029188886E1
1.101390908E1,-5.969586182E-1,1.076710968E0,1.042806473E1,1.050048571E1
1.102383708E1,-5.653742981E-1,1.275946655E0,1.076576248E1,1.085584312E1
1.103376608E1,-4.233197021E-1,1.603914642E0,1.110974716E1,1.123290807E1
1.104369408E1,-1.588197327E-1,1.966909790E0,1.141660904E1,1.158589314E1
1.105362208E1,-1.818717957E-1,2.181862793E0,1.158216476E1,1.178728736E1
1.106355108E1,-2.360591125E-1,2.244881744E0,1.172826096E1,1.194350547E1
1.107347908E1,-4.465214539E-1,2.215542755E0,1.183004929E1,1.204400586E1
1.108340808E1,-5.685177612E-1,2.205513611E0,1.202060303E1,1.223447587E1
1.109333608E1,-5.812413025E-1,2.122586060E0,1.234497849E1,1.253960553E1
1.110326508E1,-7.155120850E-1,2.130818939E0,1.246562759E1,1.266665774E1
1.111319308E1,-8.000862122E-1,2.279908905E0,1.255499176E1,1.278537996E1
1.112312208E1,-7.833210754E-1,2.418370972E0,1.264540375E1,1.289838540E1
1.113305008E1,-6.822811890E-1,2.616409149E0,1.261995667E1,1.290637093E1
1.114297808E1,-5.553451538E-1,2.768792267E0,1.271770340E1,1.302745557E1
1.115290708E1,-5.381309509E-1,2.774630127E0,1.274749146E1,1.305705540E1
1.116283508E1,-6.786886597E-1,2.744243317E0,1.259091705E1,1.290436678E1
1.117276408E1,-8.958869934E-1,2.700983276E0,1.229483276E1,1.261985883E1
1.118269208E1,-1.056952057E0,2.687062225E0,1.194875244E1,1.229268628E1
1.119262108E1,-1.159039764E0,2.736758881E0,1.171658524E1,1.208766280E1
1.120254908E1,-1.123713226E0,2.814597015E0,1.168380341E1,1.207045773E1
1.121247708E1,-1.144220581E0,2.880160675E0,1.165865570E1,1.206353261E1
1.122240608E1,-1.101559296E0,2.955603790E0,1.167886368E1,1.209730893E1
1.123233408E1,-1.060095520E0,2.938090210E0,1.177391602E1,1.218118528E1
1.124226308E1,-1.199156342E0,2.936743011E0,1.190818680E1,1.232344709E1
1.125219108E1,-1.342707825E0,2.948718109E0,1.192749664E1,1.235973216E1
1.126212008E1,-1.115031281E0,2.896776123E0,1.200234100E1,1.239720921E1
